name,datetime,temp,precip,visibility,uvindex,severerisk
American Samoa National Park,2017-02-11,84.5,0.346,10.9,7,
American Samoa National Park,2017-02-12,84.7,0.008,11,7,
American Samoa National Park,2017-02-13,83.2,0.02,10.9,6,
American Samoa National Park,2017-02-14,81.5,0.45,10.4,4,
American Samoa National Park,2017-02-15,79.7,2.981,9.4,6,
American Samoa National Park,2017-02-16,80.2,0.519,10.6,8,
American Samoa National Park,2017-02-17,79.2,0.133,10.8,5,
American Samoa National Park,2017-02-18,80.1,2.449,8.5,4,
American Samoa National Park,2017-02-19,80.5,1.224,8.7,3,
American Samoa National Park,2017-02-20,83.8,0.409,10.5,9,
American Samoa National Park,2017-02-21,81.6,0.26,9.7,8,
American Samoa National Park,2017-02-22,83.5,0.272,10.6,8,
American Samoa National Park,2017-02-23,81.5,0.197,10,4,
American Samoa National Park,2017-02-24,79.9,0.625,10,5,
American Samoa National Park,2017-02-25,81,0.1,10.9,6,
American Samoa National Park,2017-02-26,83.8,0.012,11,4,
American Samoa National Park,2017-02-27,84.7,0.012,11.1,5,
American Samoa National Park,2017-02-28,81.7,0.173,10.9,5,
American Samoa National Park,2017-03-01,83.4,0.216,11,8,
American Samoa National Park,2017-03-02,83.5,0.032,11,5,
American Samoa National Park,2017-03-03,82.5,0.241,10.2,5,
American Samoa National Park,2017-03-04,83.4,0.032,10.9,9,
American Samoa National Park,2017-03-05,83.3,0,11.3,8,
American Samoa National Park,2017-03-06,84.2,0.012,11,9,
American Samoa National Park,2017-03-07,83.6,0.012,11,7,
American Samoa National Park,2017-03-08,83.6,0.122,10.8,4,
American Samoa National Park,2017-03-09,82.8,0.519,9.2,5,
American Samoa National Park,2017-03-10,83.6,0.118,10.8,5,
American Samoa National Park,2017-03-11,84.3,0.032,10.9,9,
American Samoa National Park,2017-03-12,80.2,1.212,9.7,7,
American Samoa National Park,2017-03-13,83,0.031,10.8,6,
American Samoa National Park,2017-03-14,82.7,0.024,10.8,7,
American Samoa National Park,2017-03-15,83.1,0.052,10.9,9,
American Samoa National Park,2017-03-16,82.7,0.012,10.9,4,
American Samoa National Park,2017-03-17,81.4,0.96,9.2,7,
American Samoa National Park,2017-03-18,81.7,0.189,10.4,8,
American Samoa National Park,2017-03-19,82.6,0.191,10.8,8,
American Samoa National Park,2017-03-20,80.4,0.182,9.9,5,
American Samoa National Park,2017-03-21,82.6,0.278,10.8,7,
American Samoa National Park,2017-03-22,83.1,0.292,10.8,5,
American Samoa National Park,2017-03-23,83.4,0.063,10.7,4,
American Samoa National Park,2017-03-24,85.3,0.051,10.9,9,
American Samoa National Park,2017-03-25,84.9,0,10.4,8,
American Samoa National Park,2017-03-26,83.7,0.012,10.7,6,
American Samoa National Park,2017-03-27,83.4,0.106,10.8,8,
American Samoa National Park,2017-03-28,82.5,0.082,10.8,4,
American Samoa National Park,2017-03-29,82.7,0.02,10.9,6,
American Samoa National Park,2017-03-30,81.8,0.22,10.5,7,
American Samoa National Park,2017-03-31,82.6,0.298,10.5,5,
American Samoa National Park,2017-04-01,83,0.051,10.9,5,
American Samoa National Park,2017-04-02,82.4,0.032,10.6,2,
American Samoa National Park,2017-04-03,81.9,0.421,9.9,4,
American Samoa National Park,2017-04-04,81.3,0.792,8.5,4,
American Samoa National Park,2017-04-05,81.6,1.295,9.2,6,
American Samoa National Park,2017-04-06,83.2,0.354,10.3,7,
American Samoa National Park,2017-04-07,83.1,0.024,10.7,8,
American Samoa National Park,2017-04-08,82,0.24,10.8,6,
American Samoa National Park,2017-04-09,82.8,0.422,10.2,3,
American Samoa National Park,2017-04-10,81.2,1.181,10.2,3,
American Samoa National Park,2017-04-11,82.4,0.012,10.9,9,
American Samoa National Park,2017-04-12,81.7,0.233,10.6,9,
American Samoa National Park,2017-04-13,82.4,0.031,10.9,9,
American Samoa National Park,2017-04-14,82.9,0.008,10.3,7,
American Samoa National Park,2017-04-15,82.1,0.11,10.9,9,
American Samoa National Park,2017-04-16,81.1,0.079,10.7,9,
American Samoa National Park,2017-04-17,80.7,0,10.9,9,
American Samoa National Park,2017-04-18,80.6,0,11,9,
American Samoa National Park,2017-04-19,81.2,0,11.1,9,
American Samoa National Park,2017-04-20,83.1,0.004,11.1,9,
American Samoa National Park,2017-04-21,84.1,0.012,10.8,7,
American Samoa National Park,2017-04-22,84.9,0.004,10.8,9,
American Samoa National Park,2017-04-23,83.1,0.056,10.7,4,
American Samoa National Park,2017-04-24,82.3,0.303,10.5,9,
American Samoa National Park,2017-04-25,84.5,0.228,10.9,4,
American Samoa National Park,2017-04-26,83.1,0.102,10.3,5,
American Samoa National Park,2017-04-27,82.3,0.012,10.5,3,
American Samoa National Park,2017-04-28,81.8,0.092,10.9,6,
American Samoa National Park,2017-04-29,80.8,0.512,10.2,8,
American Samoa National Park,2017-04-30,81.8,0.54,10.6,7,
American Samoa National Park,2017-05-01,83.1,0.572,10.4,6,
American Samoa National Park,2017-05-02,82.3,0.37,9.8,5,
American Samoa National Park,2017-05-03,82.4,0.09,10.4,3,
American Samoa National Park,2017-05-04,81.6,0.28,10.5,5,
American Samoa National Park,2017-05-05,83.3,0.09,10.8,6,
American Samoa National Park,2017-05-06,82.7,1.173,10.2,4,
American Samoa National Park,2017-05-07,84.1,0.221,10.7,4,
American Samoa National Park,2017-05-08,82.2,0.54,9.5,3,
American Samoa National Park,2017-05-09,81.1,0.945,8.5,2,
American Samoa National Park,2017-05-10,79.6,3.95,7.3,5,
American Samoa National Park,2017-05-11,79.3,0.221,7.2,6,
American Samoa National Park,2017-05-12,83.1,0.031,10.4,5,
American Samoa National Park,2017-05-13,81.8,0.134,10.7,6,
American Samoa National Park,2017-05-14,80.8,1.547,10.8,4,
American Samoa National Park,2017-05-15,81.6,1.761,10.2,6,
American Samoa National Park,2017-05-16,81.2,1.265,9,7,
American Samoa National Park,2017-05-17,82.7,0.141,10.2,7,
American Samoa National Park,2017-05-18,82.4,0.056,10.2,6,
American Samoa National Park,2017-05-19,82.4,0.032,10.8,7,
American Samoa National Park,2017-05-20,81.1,0.639,10.2,5,
American Samoa National Park,2017-05-21,81.1,0.082,10.7,2,
American Samoa National Park,2017-05-22,82.7,0.276,10,5,
American Samoa National Park,2017-05-23,82.4,0.558,10.4,5,
American Samoa National Park,2017-05-24,82.2,0.13,10.6,8,
American Samoa National Park,2017-05-25,80.9,0.02,10.1,7,
American Samoa National Park,2017-05-26,82.2,0.2,10.9,7,
American Samoa National Park,2017-05-27,83.7,0.004,10.8,8,
American Samoa National Park,2017-05-28,83.6,0.051,10.5,8,
American Samoa National Park,2017-05-29,83.8,0,10.5,8,
American Samoa National Park,2017-05-30,83.5,0.02,10.7,8,
American Samoa National Park,2017-05-31,83.3,0.02,10.9,8,
American Samoa National Park,2017-06-01,81.9,0.265,10.6,7,
American Samoa National Park,2017-06-02,83.4,0.036,10.9,7,
American Samoa National Park,2017-06-03,83,0.02,10.8,6,
American Samoa National Park,2017-06-04,81.1,0,10.8,7,
American Samoa National Park,2017-06-05,80.4,0,10.9,7,
American Samoa National Park,2017-06-06,83.1,0.02,10.9,6,
American Samoa National Park,2017-06-07,81.5,0.291,10.5,6,
American Samoa National Park,2017-06-08,81.2,0,10.9,6,
American Samoa National Park,2017-06-09,81.6,0,10.9,8,
American Samoa National Park,2017-06-10,82.2,0.004,11,7,
American Samoa National Park,2017-06-11,81.7,0.02,10.8,7,
American Samoa National Park,2017-06-12,81.1,0.196,10.6,6,
American Samoa National Park,2017-06-13,78.5,0.195,7.2,5,
American Samoa National Park,2017-06-14,80.3,0.052,10.3,6,
American Samoa National Park,2017-06-15,79.7,0.062,10.3,6,
American Samoa National Park,2017-06-16,79.9,0.012,10.5,7,
American Samoa National Park,2017-06-17,81.1,0.012,10.7,5,
American Samoa National Park,2017-06-18,80.5,0.272,10.4,7,
American Samoa National Park,2017-06-19,79.8,0.154,10,6,
American Samoa National Park,2017-06-20,78.8,0.445,10.2,3,
American Samoa National Park,2017-06-21,79.7,0.693,9.3,3,
American Samoa National Park,2017-06-22,79.2,0.314,7.1,6,
American Samoa National Park,2017-06-23,81.2,0.229,10.8,7,
American Samoa National Park,2017-06-24,81.2,0.039,10.4,8,
American Samoa National Park,2017-06-25,80.8,0,10.9,8,
American Samoa National Park,2017-06-26,81.5,0.012,10.7,7,
American Samoa National Park,2017-06-27,81,0.036,10.9,3,
American Samoa National Park,2017-06-28,79.1,0.359,10.1,5,
American Samoa National Park,2017-06-29,78.9,0.452,10.2,6,
American Samoa National Park,2017-06-30,78.4,0.036,10.1,7,
American Samoa National Park,2017-07-01,78.7,0,10.9,8,
American Samoa National Park,2017-07-02,78.2,0.051,10.6,7,
American Samoa National Park,2017-07-03,78.9,1.202,7.9,5,
American Samoa National Park,2017-07-04,81.2,0.158,10.5,7,
American Samoa National Park,2017-07-05,81,0.044,10.9,6,
American Samoa National Park,2017-07-06,82.4,0.02,10.7,8,
American Samoa National Park,2017-07-07,80.7,0.2,10.4,7,
American Samoa National Park,2017-07-08,80.1,0,10.9,8,
American Samoa National Park,2017-07-09,80.7,0.071,10.8,8,
American Samoa National Park,2017-07-10,78.4,0.016,10.9,8,
American Samoa National Park,2017-07-11,79.9,0,10.9,8,
American Samoa National Park,2017-07-12,80.1,0.511,10.3,6,
American Samoa National Park,2017-07-13,82.2,0.071,10.6,8,
American Samoa National Park,2017-07-14,78.8,0.098,9.9,8,
American Samoa National Park,2017-07-15,80.2,0.768,10.3,8,
American Samoa National Park,2017-07-16,80.2,0.031,10.8,6,
American Samoa National Park,2017-07-17,79.4,0.07,9.7,7,
American Samoa National Park,2017-07-18,79.1,0.253,10.1,6,
American Samoa National Park,2017-07-19,81.3,0.012,10.1,8,
American Samoa National Park,2017-07-20,82.6,0.024,10.7,7,
American Samoa National Park,2017-07-21,82.6,0.031,10.7,8,
American Samoa National Park,2017-07-22,81.9,0.012,10.8,8,
American Samoa National Park,2017-07-23,80,0.02,10.9,8,
American Samoa National Park,2017-07-24,80,0.008,10.8,8,
American Samoa National Park,2017-07-25,79.7,0,10.9,8,
American Samoa National Park,2017-07-26,79.8,0.039,10.9,8,
American Samoa National Park,2017-07-27,82.2,0.225,10.4,8,
American Samoa National Park,2017-07-28,82.2,0,10.9,8,
American Samoa National Park,2017-07-29,81.9,0.004,10.6,8,
American Samoa National Park,2017-07-30,80.3,0.056,10.6,7,
American Samoa National Park,2017-07-31,79.8,0.02,10.8,8,
American Samoa National Park,2017-08-01,80.4,0.012,10.9,8,
American Samoa National Park,2017-08-02,80.2,0.012,10.9,8,
American Samoa National Park,2017-08-03,81.1,0,10.9,8,
American Samoa National Park,2017-08-04,80.6,0,10.9,8,
American Samoa National Park,2017-08-05,77.8,0.536,7.9,7,
American Samoa National Park,2017-08-06,78.3,0.126,10.7,6,
American Samoa National Park,2017-08-07,77,0,10.2,9,
American Samoa National Park,2017-08-08,78.3,0,10.9,8,
American Samoa National Park,2017-08-09,79.3,0.032,10.7,8,
American Samoa National Park,2017-08-10,80.2,0.028,10.5,6,
American Samoa National Park,2017-08-11,80.1,0.39,9.1,6,
American Samoa National Park,2017-08-12,80.6,0.04,10.8,8,
American Samoa National Park,2017-08-13,80.2,0.162,10.4,9,
American Samoa National Park,2017-08-14,78.9,1.005,9.3,4,
American Samoa National Park,2017-08-15,80.5,0.933,9.1,6,
American Samoa National Park,2017-08-16,81.7,0.397,9.8,6,
American Samoa National Park,2017-08-17,82.1,0.3,10.6,8,
American Samoa National Park,2017-08-18,81.6,0.079,10.8,9,
American Samoa National Park,2017-08-19,81.3,0.094,10.3,8,
American Samoa National Park,2017-08-20,79.9,1.575,8.8,8,
American Samoa National Park,2017-08-21,81.2,0.012,10.9,8,
American Samoa National Park,2017-08-22,81.1,0.032,10.5,8,
American Samoa National Park,2017-08-23,80.5,0.024,10.6,6,
American Samoa National Park,2017-08-24,81.1,0.004,10.9,9,
American Samoa National Park,2017-08-25,80.8,0.024,10.5,9,
American Samoa National Park,2017-08-26,80.8,0.012,10.4,9,
American Samoa National Park,2017-08-27,80.4,0.382,9.7,8,
American Samoa National Park,2017-08-28,81.1,0.138,10.6,9,
American Samoa National Park,2017-08-29,79.8,0.128,9.9,8,
American Samoa National Park,2017-08-30,79.7,0.012,10.3,9,
American Samoa National Park,2017-08-31,81,0.012,10.9,8,
American Samoa National Park,2017-09-01,81.1,0,10.9,9,
American Samoa National Park,2017-09-02,81.9,0.083,10.6,9,
American Samoa National Park,2017-09-03,81.3,0.28,10.4,9,
American Samoa National Park,2017-09-04,79.4,0.032,10.7,9,
American Samoa National Park,2017-09-05,81.6,0.02,11,9,
American Samoa National Park,2017-09-06,81.4,0.07,10.6,8,
American Samoa National Park,2017-09-07,80.1,0,10.9,8,
American Samoa National Park,2017-09-08,80,0,10.9,9,
American Samoa National Park,2017-09-09,80.3,0,10.9,9,
American Samoa National Park,2017-09-10,81.7,0.012,10.9,10,
American Samoa National Park,2017-09-11,81,0.043,10.8,10,
American Samoa National Park,2017-09-12,80.7,0,11,9,
American Samoa National Park,2017-09-13,81.8,0,10.8,9,
American Samoa National Park,2017-09-14,81.9,0,10.9,9,
American Samoa National Park,2017-09-15,81.5,0,10.9,9,
American Samoa National Park,2017-09-16,81.4,0.012,10.8,9,
American Samoa National Park,2017-09-17,80.1,0.071,10.3,6,
American Samoa National Park,2017-09-18,78.9,0.57,10.2,7,
American Samoa National Park,2017-09-19,77.3,0.428,9.6,7,
American Samoa National Park,2017-09-20,79.4,0.051,10.4,8,
American Samoa National Park,2017-09-21,80.5,0.012,10.9,6,
American Samoa National Park,2017-09-22,80,0.075,10.4,7,
American Samoa National Park,2017-09-23,77.2,3.582,9.9,7,
American Samoa National Park,2017-09-24,80.5,0.055,10.8,6,
American Samoa National Park,2017-09-25,81.3,0.043,10.5,10,
American Samoa National Park,2017-09-26,81.4,0.118,10.8,8,
American Samoa National Park,2017-09-27,81.2,0.284,10.2,9,
American Samoa National Park,2017-09-28,82.4,0.051,10.9,8,
American Samoa National Park,2017-09-29,80.8,0.012,10.9,10,
American Samoa National Park,2017-09-30,81.1,0.078,10.8,9,
American Samoa National Park,2017-10-01,81.8,0,10.9,10,
American Samoa National Park,2017-10-02,80.8,0.681,10.3,10,
American Samoa National Park,2017-10-03,80.4,0.276,10.3,9,
American Samoa National Park,2017-10-04,81.5,0.024,10.9,10,
American Samoa National Park,2017-10-05,82.3,0.008,10.9,10,
American Samoa National Park,2017-10-06,81.1,0.123,10.2,4,
American Samoa National Park,2017-10-07,80.2,0.248,10.2,7,
American Samoa National Park,2017-10-08,80.2,0.083,10.6,5,
American Samoa National Park,2017-10-09,81.1,0.031,10.5,3,
American Samoa National Park,2017-10-10,81.6,0.064,10.9,6,
American Samoa National Park,2017-10-11,81.1,0.142,10.7,5,
American Samoa National Park,2017-10-12,79.5,3.716,8.5,4,
American Samoa National Park,2017-10-13,80.1,0.374,10.5,9,
American Samoa National Park,2017-10-14,80.1,0.075,10.7,7,
American Samoa National Park,2017-10-15,80.3,0.075,10.8,9,
American Samoa National Park,2017-10-16,78.8,0.851,10.3,10,
American Samoa National Park,2017-10-17,80.7,0.528,10.9,10,
American Samoa National Park,2017-10-18,79.5,1.201,9.9,9,
American Samoa National Park,2017-10-19,78.3,3.353,9.3,5,
American Samoa National Park,2017-10-20,79.2,0.508,10.9,7,
American Samoa National Park,2017-10-21,80.3,1.65,9.8,9,
American Samoa National Park,2017-10-22,82.5,0.031,10.9,9,
American Samoa National Park,2017-10-23,81.6,0.181,10.6,10,
American Samoa National Park,2017-10-24,81.9,0.13,10.9,10,
American Samoa National Park,2017-10-25,82.9,0.071,10.9,10,
American Samoa National Park,2017-10-26,82.3,0.319,11.1,10,
American Samoa National Park,2017-10-27,80.5,0.602,10.5,10,
American Samoa National Park,2017-10-28,80.6,0.036,10.9,9,
American Samoa National Park,2017-10-29,79.4,1.397,9.9,9,
American Samoa National Park,2017-10-30,78.9,1.582,9.4,4,
American Samoa National Park,2017-10-31,80.9,1.382,10.4,4,
American Samoa National Park,2017-11-01,81.1,0.26,10.9,10,
American Samoa National Park,2017-11-02,82.5,0.094,10.8,9,
American Samoa National Park,2017-11-03,80.8,0.012,11,9,
American Samoa National Park,2017-11-04,82.1,0.059,10.8,10,
American Samoa National Park,2017-11-05,81.6,0.051,10.8,4,
American Samoa National Park,2017-11-06,80.5,0.114,10.4,6,
American Samoa National Park,2017-11-07,78.8,0.609,9.8,4,
American Samoa National Park,2017-11-08,80.8,0.123,10.6,7,
American Samoa National Park,2017-11-09,82.2,0.02,10.9,7,
American Samoa National Park,2017-11-10,83.3,0.004,11,10,
American Samoa National Park,2017-11-11,82.2,0.103,11,10,
American Samoa National Park,2017-11-12,81,0.236,11,9,
American Samoa National Park,2017-11-13,82.1,0.11,10.8,9,
American Samoa National Park,2017-11-14,82.5,0.193,10.7,10,
American Samoa National Park,2017-11-15,82.2,0.118,10.5,7,
American Samoa National Park,2017-11-16,82.8,0.173,10.8,8,
American Samoa National Park,2017-11-17,83.9,0.032,10.5,4,
American Samoa National Park,2017-11-18,84.5,0.26,10.9,8,
American Samoa National Park,2017-11-19,82.5,0.012,11,10,
American Samoa National Park,2017-11-20,81.7,0.638,10.9,8,
American Samoa National Park,2017-11-21,81.6,0.185,10.5,7,
American Samoa National Park,2017-11-22,80.1,0.016,10.9,5,
American Samoa National Park,2017-11-23,79.2,3.659,7.7,5,
American Samoa National Park,2017-11-24,77,1.779,8.3,4,
American Samoa National Park,2017-11-25,79.8,0.74,9.9,4,
American Samoa National Park,2017-11-26,80.6,0.316,9.1,7,
American Samoa National Park,2017-11-27,81.9,0.044,10.9,7,
American Samoa National Park,2017-11-28,81.6,1.016,9.3,7,
American Samoa National Park,2017-11-29,78.6,1.637,8.5,2,
American Samoa National Park,2017-11-30,82,0.314,10.6,7,
American Samoa National Park,2017-12-01,83,0.063,10.7,9,
American Samoa National Park,2017-12-02,82.3,0.303,10.3,6,
American Samoa National Park,2017-12-03,80.5,0.579,9.8,5,
American Samoa National Park,2017-12-04,82.6,0.012,10.7,7,
American Samoa National Park,2017-12-05,82,0.012,11,8,
American Samoa National Park,2017-12-06,82.2,0.902,11,6,
American Samoa National Park,2017-12-07,79.5,1.31,9.6,4,
American Samoa National Park,2017-12-08,80.6,0.973,10.1,10,
American Samoa National Park,2017-12-09,81.4,0.186,10.5,4,
American Samoa National Park,2017-12-10,81.5,2.637,9.6,9,
American Samoa National Park,2017-12-11,80.4,0.532,10.2,6,
American Samoa National Park,2017-12-12,80.8,0.228,10.5,10,
American Samoa National Park,2017-12-13,81,0.008,11,10,
American Samoa National Park,2017-12-14,81.1,0.63,10.7,10,
American Samoa National Park,2017-12-15,81.8,0.047,11,7,
American Samoa National Park,2017-12-16,78.8,0.3,9.2,7,
American Samoa National Park,2017-12-17,79.4,0.232,9.2,5,
American Samoa National Park,2017-12-18,80.9,1.041,9,3,
American Samoa National Park,2017-12-19,80.5,0.666,9.3,8,
American Samoa National Park,2017-12-20,82.7,0.236,10.6,5,
American Samoa National Park,2017-12-21,83.5,0.012,11.2,8,
American Samoa National Park,2017-12-22,83.7,0.004,11,6,
American Samoa National Park,2017-12-23,83.6,0.039,10.9,10,
American Samoa National Park,2017-12-24,83.7,0.076,11,9,
American Samoa National Park,2017-12-25,83.7,0.142,10.8,7,
American Samoa National Park,2017-12-26,83.5,0,11.1,10,
American Samoa National Park,2017-12-27,82.4,0.024,10.9,8,
American Samoa National Park,2017-12-28,82.4,0.063,10.7,8,
American Samoa National Park,2017-12-29,82.5,0.52,10,4,
American Samoa National Park,2017-12-30,82,0.154,10.8,4,
American Samoa National Park,2017-12-31,82,0.024,11,7,
American Samoa National Park,2018-01-01,82.4,0.752,10.7,6,
American Samoa National Park,2018-01-02,82.2,0,11,10,
American Samoa National Park,2018-01-03,81.9,0.059,11,8,
American Samoa National Park,2018-01-04,82.7,0,10.9,9,
American Samoa National Park,2018-01-05,81.7,0.012,11,10,
American Samoa National Park,2018-01-06,80.3,2.37,10,8,
American Samoa National Park,2018-01-07,81.5,0.142,11,9,
American Samoa National Park,2018-01-08,80.6,0.339,10.5,3,
American Samoa National Park,2018-01-09,80.2,0.87,10.2,5,
American Samoa National Park,2018-01-10,79,3.148,9.2,4,
American Samoa National Park,2018-01-11,83.5,0.012,11,10,
American Samoa National Park,2018-01-12,83,0.012,11,6,
American Samoa National Park,2018-01-13,82.6,0.39,11.1,4,
American Samoa National Park,2018-01-14,83.3,0.08,11,7,
American Samoa National Park,2018-01-15,83.3,0.079,10.8,8,
American Samoa National Park,2018-01-16,82.7,0.02,10.8,7,
American Samoa National Park,2018-01-17,83.7,0.032,10.9,5,
American Samoa National Park,2018-01-18,82.1,0.225,10,5,
American Samoa National Park,2018-01-19,83.9,0.622,10.1,5,
American Samoa National Park,2018-01-20,81.5,0.11,10.3,9,
American Samoa National Park,2018-01-21,77.6,1.292,9.3,9,
American Samoa National Park,2018-01-22,78.5,1.536,9,8,
American Samoa National Park,2018-01-23,81.4,0.37,10.8,8,
American Samoa National Park,2018-01-24,79.4,0.202,9.7,6,
American Samoa National Park,2018-01-25,79.7,0.123,10.1,6,
American Samoa National Park,2018-01-26,79.2,1.112,8.6,8,
American Samoa National Park,2018-01-27,79.1,0.094,10.8,7,
American Samoa National Park,2018-01-28,79.8,0.31,10.2,7,
American Samoa National Park,2018-01-29,81.7,0.56,10.6,5,
American Samoa National Park,2018-01-30,83.4,0.599,10.6,6,
American Samoa National Park,2018-01-31,84.5,0,11,8,
American Samoa National Park,2018-02-01,83.4,0.024,10.6,8,
American Samoa National Park,2018-02-02,83,1.251,10.2,5,
American Samoa National Park,2018-02-03,83,1.307,10.5,6,
American Samoa National Park,2018-02-04,83,0.11,10.6,7,
American Samoa National Park,2018-02-05,82.7,0.453,10.3,8,
American Samoa National Park,2018-02-06,81,2.385,6.6,6,
American Samoa National Park,2018-02-07,78.3,5.331,7.7,3,
American Samoa National Park,2018-02-08,79.4,3.619,7.3,6,
American Samoa National Park,2018-02-09,80.5,7.122,5.2,3,
American Samoa National Park,2018-02-10,82.8,0.385,9.5,7,
American Samoa National Park,2018-02-11,83.1,0.071,10.3,6,
American Samoa National Park,2018-02-12,84.5,0.012,10.8,7,
American Samoa National Park,2018-02-13,83,0.031,10.8,5,
American Samoa National Park,2018-02-14,81.4,0.044,10.5,10,
American Samoa National Park,2018-02-15,82.2,0.409,10.6,10,
American Samoa National Park,2018-02-16,80.7,0.098,10.8,10,
American Samoa National Park,2018-02-17,81.5,0.634,10.4,6,
American Samoa National Park,2018-02-18,82,0.194,10.9,10,
American Samoa National Park,2018-02-19,81.2,0,10.9,10,
American Samoa National Park,2018-02-20,80.8,0,11,10,
American Samoa National Park,2018-02-21,82.5,0.13,10.9,10,
American Samoa National Park,2018-02-22,80.6,0.492,10.1,7,
American Samoa National Park,2018-02-23,78.6,2.601,8,4,
American Samoa National Park,2018-02-24,83.1,0.287,10.9,8,
American Samoa National Park,2018-02-25,83.9,0.11,11,8,
American Samoa National Park,2018-02-26,81.9,0.52,10.3,7,
American Samoa National Park,2018-02-27,83.1,0.012,10.9,8,
American Samoa National Park,2018-02-28,81.7,0.02,10.8,7,
American Samoa National Park,2018-03-01,82.8,0.209,10.9,8,
American Samoa National Park,2018-03-02,82.6,0.032,10.9,5,
American Samoa National Park,2018-03-03,82.7,0.291,10.5,7,
American Samoa National Park,2018-03-04,83.7,0.11,10.8,5,
American Samoa National Park,2018-03-05,79.9,0.044,10.8,8,
American Samoa National Park,2018-03-06,80.3,0.618,10.7,4,
American Samoa National Park,2018-03-07,80.1,0.149,10.2,4,
American Samoa National Park,2018-03-08,81.3,0.02,10.8,7,
American Samoa National Park,2018-03-09,82.1,0.039,11,10,
American Samoa National Park,2018-03-10,81.4,0.016,10.9,8,
American Samoa National Park,2018-03-11,83,0.012,10.9,7,
American Samoa National Park,2018-03-12,83.9,0.24,10.8,9,
American Samoa National Park,2018-03-13,83.7,0.044,10.7,9,
American Samoa National Park,2018-03-14,83.2,0,10.7,10,
American Samoa National Park,2018-03-15,80.6,0,10.9,9,
American Samoa National Park,2018-03-16,82.1,0.02,11,10,
American Samoa National Park,2018-03-17,81.3,0.472,10.3,10,
American Samoa National Park,2018-03-18,80.1,0.501,9.2,6,
American Samoa National Park,2018-03-19,79.7,0.142,10.8,5,
American Samoa National Park,2018-03-20,80.3,0.319,10.3,5,
American Samoa National Park,2018-03-21,81.7,0.039,11,8,
American Samoa National Park,2018-03-22,81,0.051,10.4,6,
American Samoa National Park,2018-03-23,81.8,0.064,10.8,7,
American Samoa National Park,2018-03-24,81.9,1.631,9.2,4,
American Samoa National Park,2018-03-25,81.2,0.02,10.5,7,
American Samoa National Park,2018-03-26,82.1,0.02,10.8,8,
American Samoa National Park,2018-03-27,81.7,0.37,10.1,8,
American Samoa National Park,2018-03-28,83.1,0.362,10.2,7,
American Samoa National Park,2018-03-29,82.6,0.134,10.5,5,
American Samoa National Park,2018-03-30,81.9,0,10.9,9,
American Samoa National Park,2018-03-31,82,0.004,10.9,10,
American Samoa National Park,2018-04-01,83,0.02,11,7,
American Samoa National Park,2018-04-02,83.4,0.008,10.9,7,
American Samoa National Park,2018-04-03,79.5,1.051,9,3,
American Samoa National Park,2018-04-04,82.5,1.09,9.8,4,
American Samoa National Park,2018-04-05,83.9,0.342,10.7,8,
American Samoa National Park,2018-04-06,84.3,0.189,10.9,8,
American Samoa National Park,2018-04-07,81.3,1.059,9.9,4,
American Samoa National Park,2018-04-08,78,1.804,6.9,5,
American Samoa National Park,2018-04-09,79.5,0.835,9.5,8,
American Samoa National Park,2018-04-10,80.4,0.248,10,3,
American Samoa National Park,2018-04-11,83.3,0.406,10.5,5,
American Samoa National Park,2018-04-12,81.4,0.012,10.9,7,
American Samoa National Park,2018-04-13,82.4,0.064,10.4,7,
American Samoa National Park,2018-04-14,78.6,2.442,7,4,
American Samoa National Park,2018-04-15,79.4,1.304,9.2,5,
American Samoa National Park,2018-04-16,79.6,1.44,8.8,2,
American Samoa National Park,2018-04-17,76.9,3.674,8.6,4,
American Samoa National Park,2018-04-18,81.6,0.044,10.2,6,
American Samoa National Park,2018-04-19,81.4,0.123,10.6,6,
American Samoa National Park,2018-04-20,82.3,0.067,10.7,5,
American Samoa National Park,2018-04-21,80.6,0.012,10.8,4,
American Samoa National Park,2018-04-22,80.9,0,10.9,8,
American Samoa National Park,2018-04-23,80.8,0,10.9,8,
American Samoa National Park,2018-04-24,81.9,0.85,10.6,9,
American Samoa National Park,2018-04-25,81,0,10.9,9,
American Samoa National Park,2018-04-26,81.6,0.004,10.9,7,
American Samoa National Park,2018-04-27,79.5,0.213,10.8,7,
American Samoa National Park,2018-04-28,80.5,0.106,10.9,9,
American Samoa National Park,2018-04-29,82.5,0.012,10.9,9,
American Samoa National Park,2018-04-30,83.1,0.039,10.9,8,
American Samoa National Park,2018-05-01,83.6,0.062,10.8,8,
American Samoa National Park,2018-05-02,80.1,0.201,10.6,8,
American Samoa National Park,2018-05-03,81.2,0.012,10.9,8,
American Samoa National Park,2018-05-04,80.8,0.012,11.1,8,
American Samoa National Park,2018-05-05,78.9,0.531,9.6,5,
American Samoa National Park,2018-05-06,79.2,1.131,10.1,8,
American Samoa National Park,2018-05-07,81,0.032,10.9,7,
American Samoa National Park,2018-05-08,81.1,0.734,10.8,8,
American Samoa National Park,2018-05-09,78.9,3.063,8.4,6,
American Samoa National Park,2018-05-10,81.7,0.008,10.4,6,
American Samoa National Park,2018-05-11,81.7,0,10.9,8,
American Samoa National Park,2018-05-12,81.8,0,10.9,9,
American Samoa National Park,2018-05-13,82.2,0.071,10.7,8,
American Samoa National Park,2018-05-14,81.7,0.004,11.1,8,
American Samoa National Park,2018-05-15,81.2,0.221,10.8,8,
