name,datetime,temp,precip,visibility,uvindex,severerisk
Great Sand Dunes National Park & Preserve,2016-12-30,8.7,0,7.3,6,
Great Sand Dunes National Park & Preserve,2016-12-31,13.9,0.069,8.3,4,
Great Sand Dunes National Park & Preserve,2017-01-01,19,0,6,5,
Great Sand Dunes National Park & Preserve,2017-01-02,20,0,6.5,5,
Great Sand Dunes National Park & Preserve,2017-01-03,18.4,0,9.9,5,
Great Sand Dunes National Park & Preserve,2017-01-04,21.7,0.02,9,6,
Great Sand Dunes National Park & Preserve,2017-01-05,28.8,0.172,8.2,4,
Great Sand Dunes National Park & Preserve,2017-01-06,4,0.27,7.1,6,
Great Sand Dunes National Park & Preserve,2017-01-07,-7.2,0,8.8,5,
Great Sand Dunes National Park & Preserve,2017-01-08,4.6,0.003,9.7,5,
Great Sand Dunes National Park & Preserve,2017-01-09,24.7,0.049,9.4,5,
Great Sand Dunes National Park & Preserve,2017-01-10,29.5,0,9.8,6,
Great Sand Dunes National Park & Preserve,2017-01-11,32.7,0,9.9,6,
Great Sand Dunes National Park & Preserve,2017-01-12,27.5,0,9.9,5,
Great Sand Dunes National Park & Preserve,2017-01-13,26.1,0,9.9,4,
Great Sand Dunes National Park & Preserve,2017-01-14,29.4,0,7.5,5,
Great Sand Dunes National Park & Preserve,2017-01-15,29.9,0.113,6.5,5,
Great Sand Dunes National Park & Preserve,2017-01-16,30.3,0.242,3.7,2,
Great Sand Dunes National Park & Preserve,2017-01-17,26.9,0.04,6.7,6,
Great Sand Dunes National Park & Preserve,2017-01-18,23.9,0,8.7,6,
Great Sand Dunes National Park & Preserve,2017-01-19,19.9,0.071,6.6,6,
Great Sand Dunes National Park & Preserve,2017-01-20,21.2,0.006,8.8,6,
Great Sand Dunes National Park & Preserve,2017-01-21,20.8,0.009,8.6,4,
Great Sand Dunes National Park & Preserve,2017-01-22,16.9,0,9.2,6,
Great Sand Dunes National Park & Preserve,2017-01-23,27.2,0,9.1,6,
Great Sand Dunes National Park & Preserve,2017-01-24,22.2,0.055,8,3,
Great Sand Dunes National Park & Preserve,2017-01-25,12,0.007,8.7,6,
Great Sand Dunes National Park & Preserve,2017-01-26,2.2,0,9.6,6,
Great Sand Dunes National Park & Preserve,2017-01-27,-1.8,0,9.9,7,
Great Sand Dunes National Park & Preserve,2017-01-28,4.6,0,9.9,6,
Great Sand Dunes National Park & Preserve,2017-01-29,9.6,0.003,9.9,6,
Great Sand Dunes National Park & Preserve,2017-01-30,11.4,0,9.8,7,
Great Sand Dunes National Park & Preserve,2017-01-31,14.9,0.011,9.7,7,
Great Sand Dunes National Park & Preserve,2017-02-01,18.6,0.004,9.6,7,
Great Sand Dunes National Park & Preserve,2017-02-02,23.1,0.006,9.9,5,
Great Sand Dunes National Park & Preserve,2017-02-03,21.6,0,9.9,3,
Great Sand Dunes National Park & Preserve,2017-02-04,27,0,9.9,7,
Great Sand Dunes National Park & Preserve,2017-02-05,22,0,9.9,7,
Great Sand Dunes National Park & Preserve,2017-02-06,26.9,0,9.9,7,
Great Sand Dunes National Park & Preserve,2017-02-07,30.5,0,9.9,7,
Great Sand Dunes National Park & Preserve,2017-02-08,34.9,0,9.9,7,
Great Sand Dunes National Park & Preserve,2017-02-09,31.1,0,9.9,7,
Great Sand Dunes National Park & Preserve,2017-02-10,39.3,0,9.9,7,
Great Sand Dunes National Park & Preserve,2017-02-11,41.1,0,9.8,7,
Great Sand Dunes National Park & Preserve,2017-02-12,35.6,0,9.4,4,
Great Sand Dunes National Park & Preserve,2017-02-13,31.3,0.217,5.9,5,
Great Sand Dunes National Park & Preserve,2017-02-14,25.2,0.013,9.9,7,
Great Sand Dunes National Park & Preserve,2017-02-15,24.6,0.015,9.9,7,
Great Sand Dunes National Park & Preserve,2017-02-16,27.6,0,9.9,8,
Great Sand Dunes National Park & Preserve,2017-02-17,31.2,0,9.9,7,
Great Sand Dunes National Park & Preserve,2017-02-18,36.2,0,9.9,6,
Great Sand Dunes National Park & Preserve,2017-02-19,35.5,0,9.8,5,
Great Sand Dunes National Park & Preserve,2017-02-20,35.5,0,9.9,8,
Great Sand Dunes National Park & Preserve,2017-02-21,38.3,0,9.9,8,
Great Sand Dunes National Park & Preserve,2017-02-22,41.6,0,9.9,7,
Great Sand Dunes National Park & Preserve,2017-02-23,29.5,0,9.7,7,
Great Sand Dunes National Park & Preserve,2017-02-24,18,0,9.3,5,
Great Sand Dunes National Park & Preserve,2017-02-25,19.2,0,9.8,8,
Great Sand Dunes National Park & Preserve,2017-02-26,22.6,0,9.9,6,
Great Sand Dunes National Park & Preserve,2017-02-27,27.7,0,9.8,7,
Great Sand Dunes National Park & Preserve,2017-02-28,29.5,0.014,6.8,5,
Great Sand Dunes National Park & Preserve,2017-03-01,22.4,0.008,9.9,8,
Great Sand Dunes National Park & Preserve,2017-03-02,25.6,0.008,9.9,8,
Great Sand Dunes National Park & Preserve,2017-03-03,30.4,0,9.9,8,
Great Sand Dunes National Park & Preserve,2017-03-04,34.9,0,9.9,8,
Great Sand Dunes National Park & Preserve,2017-03-05,38.7,0.012,9.7,8,
Great Sand Dunes National Park & Preserve,2017-03-06,28.7,0,9.3,8,
Great Sand Dunes National Park & Preserve,2017-03-07,25.8,0,9.9,9,
Great Sand Dunes National Park & Preserve,2017-03-08,35.5,0,9.9,8,
Great Sand Dunes National Park & Preserve,2017-03-09,39.2,0,9.9,9,
Great Sand Dunes National Park & Preserve,2017-03-10,41.2,0,9.9,8,
Great Sand Dunes National Park & Preserve,2017-03-11,40.6,0,9.9,8,
Great Sand Dunes National Park & Preserve,2017-03-12,40.3,0,9.9,9,
Great Sand Dunes National Park & Preserve,2017-03-13,40.3,0,9.9,9,
Great Sand Dunes National Park & Preserve,2017-03-14,43.8,0,9.9,9,
Great Sand Dunes National Park & Preserve,2017-03-15,45,0,9.9,9,
Great Sand Dunes National Park & Preserve,2017-03-16,46.4,0,9.9,9,
Great Sand Dunes National Park & Preserve,2017-03-17,47.2,0,9.9,9,
Great Sand Dunes National Park & Preserve,2017-03-18,48,0,9.9,9,
Great Sand Dunes National Park & Preserve,2017-03-19,49,0,9.9,9,
Great Sand Dunes National Park & Preserve,2017-03-20,47.2,0,9.9,7,
Great Sand Dunes National Park & Preserve,2017-03-21,48.4,0,9.9,8,
Great Sand Dunes National Park & Preserve,2017-03-22,49.6,0,9.9,9,
Great Sand Dunes National Park & Preserve,2017-03-23,45.7,0.015,9.8,8,
Great Sand Dunes National Park & Preserve,2017-03-24,40.6,0.245,8.8,8,
Great Sand Dunes National Park & Preserve,2017-03-25,40,0,9.9,9,
Great Sand Dunes National Park & Preserve,2017-03-26,42.6,0.061,9.6,7,
Great Sand Dunes National Park & Preserve,2017-03-27,41.3,0,9.9,9,
Great Sand Dunes National Park & Preserve,2017-03-28,38.8,0.044,9.1,9,
Great Sand Dunes National Park & Preserve,2017-03-29,42.6,0,9.9,9,
Great Sand Dunes National Park & Preserve,2017-03-30,41.9,0,9.9,9,
Great Sand Dunes National Park & Preserve,2017-03-31,41.2,0.164,9,5,
Great Sand Dunes National Park & Preserve,2017-04-01,36.1,0.009,9.5,9,
Great Sand Dunes National Park & Preserve,2017-04-02,39.7,0,9.2,9,
Great Sand Dunes National Park & Preserve,2017-04-03,37.8,0.03,9.6,9,
Great Sand Dunes National Park & Preserve,2017-04-04,31.5,0.242,6.4,5,
Great Sand Dunes National Park & Preserve,2017-04-05,30.1,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-04-06,38.9,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-04-07,47.5,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-04-08,50.1,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-04-09,45.5,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-04-10,38.8,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-04-11,45,0,9.9,9,
Great Sand Dunes National Park & Preserve,2017-04-12,50.2,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-04-13,51.8,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-04-14,52,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-04-15,48.3,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-04-16,48.2,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-04-17,49.9,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-04-18,52.2,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-04-19,55.1,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-04-20,47.6,0.01,9.8,9,
Great Sand Dunes National Park & Preserve,2017-04-21,45.4,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-04-22,40.6,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-04-23,46.6,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-04-24,52.3,0,9.9,9,
Great Sand Dunes National Park & Preserve,2017-04-25,40.8,0.105,9.2,7,
Great Sand Dunes National Park & Preserve,2017-04-26,40.8,0.015,9.9,10,
Great Sand Dunes National Park & Preserve,2017-04-27,42.4,0.009,9.6,9,
Great Sand Dunes National Park & Preserve,2017-04-28,33.8,0.015,9.7,9,
Great Sand Dunes National Park & Preserve,2017-04-29,30.2,0.071,8.2,5,
Great Sand Dunes National Park & Preserve,2017-04-30,39.3,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-05-01,45.7,0,9.9,9,
Great Sand Dunes National Park & Preserve,2017-05-02,45.9,0,9.8,9,
Great Sand Dunes National Park & Preserve,2017-05-03,48.6,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-05-04,51.9,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-05-05,57,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-05-06,56.5,0.005,9.9,10,
Great Sand Dunes National Park & Preserve,2017-05-07,56.1,0,9.9,8,
Great Sand Dunes National Park & Preserve,2017-05-08,52.9,0.047,9.7,10,
Great Sand Dunes National Park & Preserve,2017-05-09,45.1,0.351,9.2,6,
Great Sand Dunes National Park & Preserve,2017-05-10,40.6,0.519,7,8,
Great Sand Dunes National Park & Preserve,2017-05-11,46.7,0.032,8.1,10,
Great Sand Dunes National Park & Preserve,2017-05-12,52.8,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-05-13,57.1,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-05-14,56,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-05-15,56.3,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-05-16,50.3,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-05-17,46.3,0,9.9,9,
Great Sand Dunes National Park & Preserve,2017-05-18,40.1,0,9.8,10,
Great Sand Dunes National Park & Preserve,2017-05-19,37.8,0,9.9,8,
Great Sand Dunes National Park & Preserve,2017-05-20,44.3,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-05-21,50.1,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-05-22,51.8,0,9.9,9,
Great Sand Dunes National Park & Preserve,2017-05-23,50.7,0.009,9.9,10,
Great Sand Dunes National Park & Preserve,2017-05-24,55.9,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-05-25,59.9,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-05-26,57,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-05-27,55.2,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-05-28,50.7,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-05-29,54.9,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-05-30,55.9,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-05-31,55.7,0,9.9,6,
Great Sand Dunes National Park & Preserve,2017-06-01,55.1,0.025,9.9,6,
Great Sand Dunes National Park & Preserve,2017-06-02,57,0.096,9.8,9,
Great Sand Dunes National Park & Preserve,2017-06-03,58.7,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-06-04,62.4,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-06-05,63.1,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-06-06,61.1,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-06-07,60.1,0,9.8,10,
Great Sand Dunes National Park & Preserve,2017-06-08,62.1,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-06-09,63.5,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-06-10,66.3,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-06-11,62.6,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-06-12,62.4,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-06-13,59.3,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-06-14,58.7,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-06-15,62.2,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-06-16,66.3,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-06-17,68.6,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-06-18,68.8,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-06-19,70,0,9.7,10,
Great Sand Dunes National Park & Preserve,2017-06-20,70,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-06-21,70.5,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-06-22,67.1,0.034,9.5,9,
Great Sand Dunes National Park & Preserve,2017-06-23,67.5,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-06-24,63.4,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-06-25,63.9,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-06-26,62.8,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-06-27,64.8,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-06-28,66,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-06-29,65,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-06-30,62.6,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-07-01,62.2,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-07-02,61.9,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-07-03,64.8,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-07-04,65.6,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-07-05,66.7,0,9.8,10,
Great Sand Dunes National Park & Preserve,2017-07-06,67.3,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-07-07,66.4,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-07-08,64.5,0.073,9.7,10,
Great Sand Dunes National Park & Preserve,2017-07-09,65.5,0.846,9.7,10,
Great Sand Dunes National Park & Preserve,2017-07-10,66.6,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-07-11,66.5,0.033,9.8,9,
Great Sand Dunes National Park & Preserve,2017-07-12,64.9,0.017,9.7,9,
Great Sand Dunes National Park & Preserve,2017-07-13,62.7,0.119,9.8,8,
Great Sand Dunes National Park & Preserve,2017-07-14,61.3,0.071,9.6,7,
Great Sand Dunes National Park & Preserve,2017-07-15,63.5,0.124,9.6,6,
Great Sand Dunes National Park & Preserve,2017-07-16,62.3,0.203,9.7,10,
Great Sand Dunes National Park & Preserve,2017-07-17,66,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-07-18,65.2,0.063,9.8,8,
Great Sand Dunes National Park & Preserve,2017-07-19,69,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-07-20,68.3,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-07-21,68.5,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-07-22,63.9,0.411,9.7,8,
Great Sand Dunes National Park & Preserve,2017-07-23,65.4,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-07-24,64.8,0,9.9,7,
Great Sand Dunes National Park & Preserve,2017-07-25,66.4,0.08,9.7,8,
Great Sand Dunes National Park & Preserve,2017-07-26,65.1,0.496,9,8,
Great Sand Dunes National Park & Preserve,2017-07-27,65.9,0,9.9,5,
Great Sand Dunes National Park & Preserve,2017-07-28,63.9,0.093,9.8,7,
Great Sand Dunes National Park & Preserve,2017-07-29,63.2,0.103,9.8,9,
Great Sand Dunes National Park & Preserve,2017-07-30,61.3,0.421,9.4,8,
Great Sand Dunes National Park & Preserve,2017-07-31,61.4,0.043,8.4,8,
Great Sand Dunes National Park & Preserve,2017-08-01,62.4,0,9.3,10,
Great Sand Dunes National Park & Preserve,2017-08-02,61.4,0.012,9.8,10,
Great Sand Dunes National Park & Preserve,2017-08-03,58.1,0.061,9.8,7,
Great Sand Dunes National Park & Preserve,2017-08-04,57.5,0,9.3,7,
Great Sand Dunes National Park & Preserve,2017-08-05,59.6,0.111,9.9,7,
Great Sand Dunes National Park & Preserve,2017-08-06,59.3,0.031,9.8,9,
Great Sand Dunes National Park & Preserve,2017-08-07,58.1,0.343,9.4,9,
Great Sand Dunes National Park & Preserve,2017-08-08,58.2,0.025,9.9,9,
Great Sand Dunes National Park & Preserve,2017-08-09,61,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-08-10,63.1,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-08-11,59.4,0,9.9,7,
Great Sand Dunes National Park & Preserve,2017-08-12,60.2,0,9.7,10,
Great Sand Dunes National Park & Preserve,2017-08-13,61.8,0,9.9,9,
Great Sand Dunes National Park & Preserve,2017-08-14,61.1,0,9.9,9,
Great Sand Dunes National Park & Preserve,2017-08-15,60.7,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-08-16,61.3,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-08-17,60.8,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-08-18,61.9,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-08-19,64.8,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-08-20,62.7,0,9.9,7,
Great Sand Dunes National Park & Preserve,2017-08-21,61.7,0.106,9.8,9,
Great Sand Dunes National Park & Preserve,2017-08-22,59.9,0.032,9.9,4,
Great Sand Dunes National Park & Preserve,2017-08-23,61,0,9.3,10,
Great Sand Dunes National Park & Preserve,2017-08-24,58.6,0.02,9.9,7,
Great Sand Dunes National Park & Preserve,2017-08-25,59.6,0,8.7,10,
Great Sand Dunes National Park & Preserve,2017-08-26,63.1,0,9.9,10,
Great Sand Dunes National Park & Preserve,2017-08-27,62.9,0.012,9.9,9,
Great Sand Dunes National Park & Preserve,2017-08-28,61.9,0.091,9.8,9,
Great Sand Dunes National Park & Preserve,2017-08-29,62.8,0.039,9.9,9,
Great Sand Dunes National Park & Preserve,2017-08-30,62.2,0,9.9,9,
Great Sand Dunes National Park & Preserve,2017-08-31,61.2,0,9.9,9,
Great Sand Dunes National Park & Preserve,2017-09-01,62.8,0,9.9,8,
Great Sand Dunes National Park & Preserve,2017-09-02,61.9,0,9.9,9,
Great Sand Dunes National Park & Preserve,2017-09-03,65,0,9.9,9,
Great Sand Dunes National Park & Preserve,2017-09-04,63,0,9.9,9,
Great Sand Dunes National Park & Preserve,2017-09-05,61.7,0,9,9,
Great Sand Dunes National Park & Preserve,2017-09-06,60.4,0,9.8,9,
Great Sand Dunes National Park & Preserve,2017-09-07,60.2,0,9.8,8,
Great Sand Dunes National Park & Preserve,2017-09-08,60.1,0,9.9,7,
Great Sand Dunes National Park & Preserve,2017-09-09,62.7,0,9.9,8,
Great Sand Dunes National Park & Preserve,2017-09-10,62.4,0,9.8,8,
Great Sand Dunes National Park & Preserve,2017-09-11,60.7,0,9.8,6,
Great Sand Dunes National Park & Preserve,2017-09-12,60.8,0,9.9,7,
Great Sand Dunes National Park & Preserve,2017-09-13,60.7,0,9.9,8,
Great Sand Dunes National Park & Preserve,2017-09-14,57.7,0.073,9.8,8,
Great Sand Dunes National Park & Preserve,2017-09-15,54.8,0.055,9.2,9,
Great Sand Dunes National Park & Preserve,2017-09-16,53.9,0,9.9,9,
Great Sand Dunes National Park & Preserve,2017-09-17,49,0.093,9.8,7,
Great Sand Dunes National Park & Preserve,2017-09-18,51.1,0.029,9.3,9,
Great Sand Dunes National Park & Preserve,2017-09-19,54.8,0,9.9,9,
Great Sand Dunes National Park & Preserve,2017-09-20,57,0,9.9,9,
Great Sand Dunes National Park & Preserve,2017-09-21,56.7,0,9.9,9,
Great Sand Dunes National Park & Preserve,2017-09-22,57.2,0.039,9.9,8,
Great Sand Dunes National Park & Preserve,2017-09-23,50.8,0.101,9.8,6,
Great Sand Dunes National Park & Preserve,2017-09-24,48.4,0,9.8,9,
Great Sand Dunes National Park & Preserve,2017-09-25,46.4,0,9.8,9,
Great Sand Dunes National Park & Preserve,2017-09-26,44.9,0,9.8,7,
Great Sand Dunes National Park & Preserve,2017-09-27,47.4,0.422,9,2,
Great Sand Dunes National Park & Preserve,2017-09-28,45.9,0.454,9.6,7,
Great Sand Dunes National Park & Preserve,2017-09-29,47.7,0.044,9.9,7,
Great Sand Dunes National Park & Preserve,2017-09-30,44.7,0.16,9.5,3,
Great Sand Dunes National Park & Preserve,2017-10-01,48.3,0,8.3,8,
Great Sand Dunes National Park & Preserve,2017-10-02,51.9,0,9.9,8,
Great Sand Dunes National Park & Preserve,2017-10-03,52.6,0,9.9,8,
Great Sand Dunes National Park & Preserve,2017-10-04,53.5,0.013,9.9,5,
Great Sand Dunes National Park & Preserve,2017-10-05,51.5,0.02,9.4,6,
Great Sand Dunes National Park & Preserve,2017-10-06,52,0,9.9,8,
Great Sand Dunes National Park & Preserve,2017-10-07,45,0,9.9,8,
Great Sand Dunes National Park & Preserve,2017-10-08,47.4,0,9.9,8,
Great Sand Dunes National Park & Preserve,2017-10-09,36.2,0.008,9.5,6,
Great Sand Dunes National Park & Preserve,2017-10-10,33.6,0,9.7,8,
Great Sand Dunes National Park & Preserve,2017-10-11,41.1,0,9.9,8,
Great Sand Dunes National Park & Preserve,2017-10-12,50.3,0,9.9,8,
Great Sand Dunes National Park & Preserve,2017-10-13,49,0,9.9,8,
Great Sand Dunes National Park & Preserve,2017-10-14,50.4,0,9.9,8,
Great Sand Dunes National Park & Preserve,2017-10-15,38.2,0,9.9,8,
Great Sand Dunes National Park & Preserve,2017-10-16,41.9,0,9.9,8,
Great Sand Dunes National Park & Preserve,2017-10-17,43.9,0,9.9,8,
Great Sand Dunes National Park & Preserve,2017-10-18,43.7,0,9.9,7,
Great Sand Dunes National Park & Preserve,2017-10-19,44.9,0,9.9,7,
Great Sand Dunes National Park & Preserve,2017-10-20,48.7,0,9.9,7,
Great Sand Dunes National Park & Preserve,2017-10-21,41.3,0.008,9.9,8,
Great Sand Dunes National Park & Preserve,2017-10-22,37.8,0,9.9,7,
Great Sand Dunes National Park & Preserve,2017-10-23,45.3,0,9.9,7,
Great Sand Dunes National Park & Preserve,2017-10-24,44.1,0,9.9,7,
Great Sand Dunes National Park & Preserve,2017-10-25,42.6,0,9.9,7,
Great Sand Dunes National Park & Preserve,2017-10-26,40.3,0,9.6,6,
Great Sand Dunes National Park & Preserve,2017-10-27,34.4,0,9.6,7,
Great Sand Dunes National Park & Preserve,2017-10-28,39.4,0,9.9,7,
Great Sand Dunes National Park & Preserve,2017-10-29,40.4,0,9.9,7,
Great Sand Dunes National Park & Preserve,2017-10-30,37.4,0.003,8.5,7,
Great Sand Dunes National Park & Preserve,2017-10-31,39.2,0.026,9.2,6,
Great Sand Dunes National Park & Preserve,2017-11-01,43,0,9.9,7,
Great Sand Dunes National Park & Preserve,2017-11-02,45.4,0,9.9,7,
Great Sand Dunes National Park & Preserve,2017-11-03,42.4,0,9.9,7,
Great Sand Dunes National Park & Preserve,2017-11-04,44.8,0,9.9,6,
Great Sand Dunes National Park & Preserve,2017-11-05,42.5,0,9.9,7,
Great Sand Dunes National Park & Preserve,2017-11-06,42.4,0,9.9,6,
Great Sand Dunes National Park & Preserve,2017-11-07,39.1,0,9,4,
Great Sand Dunes National Park & Preserve,2017-11-08,33.8,0.012,9,7,
Great Sand Dunes National Park & Preserve,2017-11-09,33.4,0.047,9.9,7,
Great Sand Dunes National Park & Preserve,2017-11-10,36.9,0.015,9.9,6,
Great Sand Dunes National Park & Preserve,2017-11-11,38.4,0,9.9,6,
Great Sand Dunes National Park & Preserve,2017-11-12,35.6,0,9.7,6,
Great Sand Dunes National Park & Preserve,2017-11-13,41.8,0,9.9,6,
Great Sand Dunes National Park & Preserve,2017-11-14,39.6,0,9.9,6,
Great Sand Dunes National Park & Preserve,2017-11-15,36.1,0,9.9,6,
Great Sand Dunes National Park & Preserve,2017-11-16,39.6,0,9.9,6,
Great Sand Dunes National Park & Preserve,2017-11-17,42.1,0,9.7,6,
Great Sand Dunes National Park & Preserve,2017-11-18,27.1,0.031,9.5,6,
Great Sand Dunes National Park & Preserve,2017-11-19,25.8,0,9.9,6,
Great Sand Dunes National Park & Preserve,2017-11-20,29.7,0,9.9,3,
Great Sand Dunes National Park & Preserve,2017-11-21,37.4,0,9.8,6,
Great Sand Dunes National Park & Preserve,2017-11-22,40.2,0,9.8,6,
Great Sand Dunes National Park & Preserve,2017-11-23,39.5,0,9.9,6,
Great Sand Dunes National Park & Preserve,2017-11-24,39.3,0,9.9,6,
Great Sand Dunes National Park & Preserve,2017-11-25,37.7,0,9.9,5,
Great Sand Dunes National Park & Preserve,2017-11-26,39.2,0,9.9,6,
Great Sand Dunes National Park & Preserve,2017-11-27,41.3,0,9.9,6,
Great Sand Dunes National Park & Preserve,2017-11-28,32.9,0.011,9.5,5,
Great Sand Dunes National Park & Preserve,2017-11-29,30,0.004,9.9,6,
Great Sand Dunes National Park & Preserve,2017-11-30,30.1,0.005,9.9,4,
Great Sand Dunes National Park & Preserve,2017-12-01,32.4,0.025,9.9,6,
Great Sand Dunes National Park & Preserve,2017-12-02,33.6,0,9.9,6,
Great Sand Dunes National Park & Preserve,2017-12-03,34.2,0,9.9,5,
Great Sand Dunes National Park & Preserve,2017-12-04,29,0,9.9,6,
Great Sand Dunes National Park & Preserve,2017-12-05,18.9,0,9.9,6,
Great Sand Dunes National Park & Preserve,2017-12-06,20.3,0,9.6,6,
Great Sand Dunes National Park & Preserve,2017-12-07,19.2,0,9.6,6,
Great Sand Dunes National Park & Preserve,2017-12-08,31.6,0.011,9.9,6,
Great Sand Dunes National Park & Preserve,2017-12-09,27.6,0,9.9,6,
Great Sand Dunes National Park & Preserve,2017-12-10,23.6,0,9.9,6,
Great Sand Dunes National Park & Preserve,2017-12-11,25,0,9.8,6,
Great Sand Dunes National Park & Preserve,2017-12-12,27.7,0,9.9,5,
Great Sand Dunes National Park & Preserve,2017-12-13,28.9,0,9.9,5,
Great Sand Dunes National Park & Preserve,2017-12-14,27.8,0.084,8.2,4,
Great Sand Dunes National Park & Preserve,2017-12-15,18.4,0,9.9,5,
Great Sand Dunes National Park & Preserve,2017-12-16,20.9,0,9.9,5,
Great Sand Dunes National Park & Preserve,2017-12-17,24.1,0,9.9,4,
Great Sand Dunes National Park & Preserve,2017-12-18,22.9,0,9.9,6,
Great Sand Dunes National Park & Preserve,2017-12-19,23.1,0,9.9,5,
Great Sand Dunes National Park & Preserve,2017-12-20,26.2,0,9.9,5,
Great Sand Dunes National Park & Preserve,2017-12-21,28.6,0,9.7,5,
Great Sand Dunes National Park & Preserve,2017-12-22,18.1,0,9.9,5,
Great Sand Dunes National Park & Preserve,2017-12-23,23.6,0,9.7,5,
Great Sand Dunes National Park & Preserve,2017-12-24,23.4,0,9.9,5,
Great Sand Dunes National Park & Preserve,2017-12-25,29.3,0.004,9.4,5,
Great Sand Dunes National Park & Preserve,2017-12-26,25.6,0,9.9,5,
Great Sand Dunes National Park & Preserve,2017-12-27,24.2,0,9.9,6,
Great Sand Dunes National Park & Preserve,2017-12-28,25.4,0,9.9,5,
