OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900872,,,Sulfate,Dissolved,2.09,mg/l,,Preliminary,,Actual,,,,,,,,,,,00945,,,,,,,,,IC022,USGS,"Anions, wf, IC",,"Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2010-06-08,,,Laboratory Reporting Level,0.18,mg/l,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900873,,,Fluoride,Dissolved,0.04,mg/l,,Preliminary,,Estimated,,,,,,,,,,,00950,,,,,,,,,ISE05,USGS,"Anions, wf, ISE",,"USGS TWRI 5-A1/1989, p 221","USGS-National Water Quality Lab, Denver, CO",2010-06-04,below the reporting level but at or above the detection level,,Laboratory Reporting Level,0.08,mg/l,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900874,,,Silica,Dissolved,10.8,mg/l,,Preliminary,,Actual,,,,,,,,,,,00955,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101","USGS-National Water Quality Lab, Denver, CO",2010-06-14,,,Laboratory Reporting Level,0.058,mg/l,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900875,,,Arsenic,Dissolved,0.47,ug/l,,Preliminary,,Actual,,,,,,,,,,,01000,,,,,,,,,PLM10,USGS,"Elements, wf, cICP-MS",,USGS TMR 5-B1,"USGS-National Water Quality Lab, Denver, CO",2010-06-02,,,Laboratory Reporting Level,0.044,ug/l,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900876,,,Iron,Dissolved,10.0,ug/l,,Preliminary,,Actual,,,,,,,,,,,01046,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101","USGS-National Water Quality Lab, Denver, CO",2010-06-14,,,Laboratory Reporting Level,6,ug/l,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900877,,,Manganese,Dissolved,0.53,ug/l,,Preliminary,,Actual,,,,,,,,,,,01056,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101","USGS-National Water Quality Lab, Denver, CO",2010-06-14,,,Laboratory Reporting Level,0.2,ug/l,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900878,,,Molybdenum,Dissolved,0.158,ug/l,,Preliminary,,Actual,,,,,,,,,,,01060,,,,,,,,,PLM43,USGS,"Metals, wf, ICP-MS",,USGS OF 92-634,"USGS-National Water Quality Lab, Denver, CO",2010-06-02,,,Laboratory Reporting Level,0.028,ug/l,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900879,,,Selenium,Dissolved,0.10,ug/l,,Preliminary,,Actual,,,,,,,,,,,01145,,,,,,,,,PLM10,USGS,"Elements, wf, cICP-MS",,USGS TMR 5-B1,"USGS-National Water Quality Lab, Denver, CO",2010-06-02,,,Laboratory Reporting Level,0.040,ug/l,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900880,,,Uranium,Dissolved,0.042,ug/l,,Preliminary,,Actual,,,,,,,,,,,22703,,,,,,,,,PLM43,USGS,"Metals, wf, ICP-MS",,USGS OF 92-634,"USGS-National Water Quality Lab, Denver, CO",2010-06-02,,,Laboratory Reporting Level,0.008,ug/l,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900881,,,Alkalinity,Dissolved,18,mg/l CaCO3,,Preliminary,,Actual,,,,,,,,,,,39086,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900882,,,Carbon-14,Dissolved,97.52,pct modern,,Preliminary,,Actual,,,,,,,,,,,49933,,,,,,,,,AMS02,USGS,"Carbon-14, wf,  by AMS",,NOSAMS General procedure document,"Natl Ocean Sciences AMS Facility (NOSAMS), Woods Hole, MA",2010-08-24,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900883,,,Carbon-14,Dissolved,0.300,pct modern,,Preliminary,Counting Error,Actual,,,,,,,,,,,49934,,,,,,,,,AMS02,USGS,"Carbon-14, wf,  by AMS",,NOSAMS General procedure document,"Natl Ocean Sciences AMS Facility (NOSAMS), Woods Hole, MA",2010-08-24,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900884,,,Total dissolved solids,Dissolved,42,mg/l,,Preliminary,,Actual,,,180 deg C,,,,,,,,70300,,,,,,,,,ROE10,USGS,"ROE, wf, 180C, by weight (NWQL)",,"USGS TWRI 5-A1/1989, p 437","USGS-National Water Quality Lab, Denver, CO",2010-06-30,,,Lower Reporting Limit,10,mg/l,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900885,,,Total dissolved solids,Dissolved,36,mg/l,,Preliminary,,Estimated,,,,,,,,,,,70301,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900886,,,Total dissolved solids,Dissolved,0.06,tons/ac ft,,Preliminary,,Actual,,,,,,,,,,,70303,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900887,,,Bromide,Dissolved,0.011,mg/l,,Preliminary,,Estimated,,,,,,,,,,,71870,,,,,,,,,IC027,USGS,New ion chromatography method,,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",2010-06-10,below the reporting level but at or above the detection level,,Estimated Detection Level,0.02,mg/l,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900888,,,Carbon-13/Carbon-12 ratio,Total,-18.79,per mil,,Preliminary,,Actual,,,,,,,,,,,82081,,,,,,,,,MS039,USGS,"C-13/12, wf, per NWQL Memo 96-05",,NOSAMS General procedure document,"Natl Ocean Sciences AMS Facility (NOSAMS), Woods Hole, MA",2010-08-24,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900889,,,Deuterium/Hydrogen ratio,Total,-113,per mil,,Preliminary,,Actual,,,,,,,,,,,82082,,,,,,,,,MS007,USGS,"Deuterium/Protium, wu, MS",,USGS TMR 10-C1,"USGS-NRP, Stable Isotope Lab, Reston, VA",2010-06-24,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900890,,,Oxygen-18/Oxygen-16 ratio,Total,-15.25,per mil,,Preliminary,,Actual,,,,,,,,,,,82085,,,,,,,,,MS020,USGS,"Oxygen-18/16, wu, by MS",,USGS TMR 10-C1,"USGS-NRP, Stable Isotope Lab, Reston, VA",2010-06-24,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900891,,,Specific conductance,Total,53,uS/cm @25C,,Preliminary,,Estimated,,,25 deg C,,,,,,,,90095,,,,,,,,,WHT03,USGS,"Specific cond, lab, autom bridge",,"USGS TWRI 5-A1/1989, p 461","USGS-National Water Quality Lab, Denver, CO",2010-05-27,value extrapolated at low end,,Lower Reporting Limit,5,uS/cm @25C,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900892,,,Alkalinity,Total,23.2,mg/l CaCO3,,Preliminary,,Actual,,,,,,,,,,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01,90410,,,,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)",,"USGS TWRI 5-A1/1989, p 57","USGS-National Water Quality Lab, Denver, CO",2010-06-07,holding time exceededsee result laboratory comment,,Laboratory Reporting Level,8,mg/l CaCO3,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000444,Sample-Routine,Water,Surface Water,2010-07-20,09:00:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,L-2089801 Updated UC from MI per Thomas.  KB 10/27/10,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-84953168,,,"Temperature, water",,11.2,deg C,,Preliminary,,Actual,,,,,,,,,,,00010,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000444,Sample-Routine,Water,Surface Water,2010-07-20,09:00:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,L-2089801 Updated UC from MI per Thomas.  KB 10/27/10,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-84953169,,,"Temperature, air",,26.0,deg C,,Preliminary,,Actual,,,,,,,,,,,00020,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000444,Sample-Routine,Water,Surface Water,2010-07-20,09:00:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,L-2089801 Updated UC from MI per Thomas.  KB 10/27/10,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-84953170,,,Barometric pressure,,589,mm/Hg,,Preliminary,,Actual,,,,,,,,,,,00025,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000444,Sample-Routine,Water,Surface Water,2010-07-20,09:00:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,L-2089801 Updated UC from MI per Thomas.  KB 10/27/10,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-84953171,,,Specific conductance,Total,28,uS/cm @25C,,Preliminary,,Actual,,,25 deg C,,,,,,,,00095,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000444,Sample-Routine,Water,Surface Water,2010-07-20,09:00:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,L-2089801 Updated UC from MI per Thomas.  KB 10/27/10,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-84953172,,,"Acidity, (H+)",Total,0.00004,mg/l,,Preliminary,,Actual,,,,,,,,,,,00191,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000444,Sample-Routine,Water,Surface Water,2010-07-20,09:00:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,L-2089801 Updated UC from MI per Thomas.  KB 10/27/10,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-84953173,,,Oxygen,Dissolved,8.4,mg/l,,Preliminary,,Actual,,,,,,,,,,,00300,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000444,Sample-Routine,Water,Surface Water,2010-07-20,09:00:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,L-2089801 Updated UC from MI per Thomas.  KB 10/27/10,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-84953174,,,Oxygen,Dissolved,99,% saturatn,,Preliminary,,Actual,,,,,,,,,,,00301,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000444,Sample-Routine,Water,Surface Water,2010-07-20,09:00:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,L-2089801 Updated UC from MI per Thomas.  KB 10/27/10,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-84953175,,,pH,Total,7.4,std units,,Preliminary,,Actual,,,,,,,,,,,00400,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000444,Sample-Routine,Water,Surface Water,2010-07-20,09:00:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,L-2089801 Updated UC from MI per Thomas.  KB 10/27/10,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-84953176,,,Carbon dioxide,Total,0.9,mg/l,,Preliminary,,Actual,,,,,,,,,,,00405,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000444,Sample-Routine,Water,Surface Water,2010-07-20,09:00:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,L-2089801 Updated UC from MI per Thomas.  KB 10/27/10,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-84953177,,,Bicarbonate,Dissolved,14,mg/l,,Preliminary,,Actual,,,,,,,,,,,00453,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000444,Sample-Routine,Water,Surface Water,2010-07-20,09:00:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,L-2089801 Updated UC from MI per Thomas.  KB 10/27/10,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-84953178,Not Detected,,Organic Nitrogen,Total,,,,Preliminary,,Actual,,,,,,,,,,,00605,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,Historical Lower Reporting Limit,0.07,mg/l,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000444,Sample-Routine,Water,Surface Water,2010-07-20,09:00:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,L-2089801 Updated UC from MI per Thomas.  KB 10/27/10,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-84953179,Not Detected,,Organic Nitrogen,Dissolved,,,,Preliminary,,Actual,,,,,,,,,,,00607,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,Historical Lower Reporting Limit,0.22,mg/l,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000444,Sample-Routine,Water,Surface Water,2010-07-20,09:00:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,L-2089801 Updated UC from MI per Thomas.  KB 10/27/10,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-84953180,Not Detected,,Ammonia and ammonium,Dissolved,,,,Preliminary,,Actual,,,,,,,,,,,00608,,,,,,,,,SHC02,USGS,"Ammonia, wf, DA sal/hypo (NWQL)",,"Analyst, 1980, v 105, p 305-316","USGS-National Water Quality Lab, Denver, CO",2010-08-12,,,Laboratory Reporting Level,0.02,mg/l as N,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000444,Sample-Routine,Water,Surface Water,2010-07-20,09:00:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,L-2089801 Updated UC from MI per Thomas.  KB 10/27/10,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-84953181,,,Nitrite,Dissolved,0.002,mg/l as N,,Preliminary,,Estimated,,,,,,,,,,"Report level code updated Oct., Nov. 2015: NWQL transmitted incorrect code during FY10 (RLC: IRL => LRL)",00613,,,,,,,,,DZ001,USGS,"Nitrite, wf, DA, diazo",,"USGS OF 93-125, p 217","USGS-National Water Quality Lab, Denver, CO",2010-08-12,below the reporting level but at or above the detection level,,Laboratory Reporting Level,0.002,mg/l as N,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000444,Sample-Routine,Water,Surface Water,2010-07-20,09:00:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,L-2089801 Updated UC from MI per Thomas.  KB 10/27/10,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-84953182,,,Nitrate,Dissolved,0.028,mg/l as N,,Preliminary,,Estimated,,,,,,,,,,,00618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000444,Sample-Routine,Water,Surface Water,2010-07-20,09:00:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,L-2089801 Updated UC from MI per Thomas.  KB 10/27/10,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-84953183,,,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.030,mg/l as N,,Preliminary,,Actual,,,,,,,,,,,00631,,,,,,,,,CL050,USGS,"Nutrients, LL, wf, Cd reduct",,"USGS OF 93-125, p 149","USGS-National Water Quality Lab, Denver, CO",2010-08-16,,,Laboratory Reporting Level,0.016,mg/l as N,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000444,Sample-Routine,Water,Surface Water,2010-07-20,09:00:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,L-2089801 Updated UC from MI per Thomas.  KB 10/27/10,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-84953184,,,Orthophosphate,Dissolved,0.022,mg/l asPO4,,Preliminary,,Estimated,,,,,,,,,,,00660,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000444,Sample-Routine,Water,Surface Water,2010-07-20,09:00:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,L-2089801 Updated UC from MI per Thomas.  KB 10/27/10,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-84953185,,,Phosphorus,Total,0.014,mg/l as P,,Preliminary,,Actual,,,,,,,,,,,00665,,,,,,,,,CL021,USGS,"P, wu, WCA, persulfate CF color",,,"USGS-National Water Quality Lab, Denver, CO",2010-08-05,,,Laboratory Reporting Level,0.008,mg/l as P,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000444,Sample-Routine,Water,Surface Water,2010-07-20,09:00:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,L-2089801 Updated UC from MI per Thomas.  KB 10/27/10,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-84953186,,,Phosphorus,Dissolved,0.005,mg/l as P,,Preliminary,,Estimated,,,,,,,,,,,00666,,,,,,,,,CL020,USGS,"P, wf, FCC, persulfate CF color",,,"USGS-National Water Quality Lab, Denver, CO",2010-08-03,below the reporting level but at or above the detection level,,Laboratory Reporting Level,0.006,mg/l as P,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000444,Sample-Routine,Water,Surface Water,2010-07-20,09:00:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,L-2089801 Updated UC from MI per Thomas.  KB 10/27/10,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-84953187,,,Orthophosphate,Dissolved,0.007,mg/l as P,,Preliminary,,Estimated,,,,,,,,,,,00671,,,,,,,,,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)",,"Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2010-08-12,below the reporting level but at or above the detection level,,Laboratory Reporting Level,0.008,mg/l as P,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000444,Sample-Routine,Water,Surface Water,2010-07-20,09:00:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,L-2089801 Updated UC from MI per Thomas.  KB 10/27/10,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-84953188,,,"Hardness, Ca, Mg",,10.5,mg/l CaCO3,,Preliminary,,Actual,,,,,,,,,,,00900,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
