OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200114,Sample-Routine,Water,Surface Water,2022-02-16,10:45:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 plastic bottle,NWIS-123207329,,,Barometric pressure,,740,mm/Hg,,Preliminary,,Actual,,,,,,,,,,,00025,,,,,,,,,BAROM,USGS,"Atmospheric pressure, barometer",,USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200114,Sample-Routine,Water,Surface Water,2022-02-16,10:45:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 plastic bottle,NWIS-123207330,,,Number of sampling points,,10,count,,Preliminary,,Actual,,,,,,,,,,,00063,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200114,Sample-Routine,Water,Surface Water,2022-02-16,10:45:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 plastic bottle,NWIS-123207331,,,Specific conductance,Total,158,uS/cm @25C,,Preliminary,,Actual,,,25 deg C,,,,,,,,00095,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200114,Sample-Routine,Water,Surface Water,2022-02-16,10:45:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 plastic bottle,NWIS-123207332,,,"Acidity, (H+)",Total,0.00004,mg/l,,Preliminary,,Actual,,,,,,,,,,,00191,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200114,Sample-Routine,Water,Surface Water,2022-02-16,10:45:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 plastic bottle,NWIS-123207333,,,Oxygen,Dissolved,12.9,mg/l,,Preliminary,,Actual,,,,,,,,,,,00300,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200114,Sample-Routine,Water,Surface Water,2022-02-16,10:45:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 plastic bottle,NWIS-123207334,,,Oxygen,Dissolved,102,% saturatn,,Preliminary,,Actual,,,,,,,,,,,00301,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200114,Sample-Routine,Water,Surface Water,2022-02-16,10:45:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 plastic bottle,NWIS-123207335,,,pH,Total,7.4,std units,,Preliminary,,Actual,,,,,,,,,,,00400,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200114,Sample-Routine,Water,Surface Water,2022-02-16,10:45:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 plastic bottle,NWIS-123207336,,,"Transit Rate, sampler",,1.0,ft/sec,,Preliminary,,Actual,,,,,,,,,,,50015,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200114,Sample-Routine,Water,Surface Water,2022-02-16,10:45:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 plastic bottle,NWIS-123207338,Not Detected,,Escherichia coli,,,,,Preliminary,,Actual,,,,,,,,,,,50468,,,,,,,,,BAC14,USGS,"E coli, water, Colilert (24-28)",,Standard Methods,U.S. Geological Survey-Water Resources Discipline,,,,Historical Lower Reporting Limit,1,MPN/100 ml,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200114,Sample-Routine,Water,Surface Water,2022-02-16,10:45:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 plastic bottle,NWIS-123207339,,,Total Coliform,Total,110,MPN/100 ml,,Preliminary,,Actual,,,,,,,,,,,50569,,,,,,,,,BAC47,USGS,"Tot coliform, Colilert (24-28hr)",,Standard Methods,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200114,Sample-Routine,Water,Surface Water,2022-02-16,10:45:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 plastic bottle,NWIS-123207340,,,Turbidity,Total,2.7,FNU,,Preliminary,,Actual,,,,,,,,,,,63680,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200114,Sample-Routine,Water,Surface Water,2022-02-16,10:45:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,"Stable, normal stage",Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 plastic bottle,NWIS-123207344,,,RBP High water mark,,4.50,ft/sec,,Preliminary,,Actual,,,,,,,,,,,81904,,,,,,,,,VRAD,USGS,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200244,Sample-Routine,Water,Surface Water,2022-07-27,10:57:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Rising stage,Routine sample,,,30,USGS parameter code 82398,"Single vertical, depth integrated",,US DH-95 plastic bottle,NWIS-124053053,,,Stream width measure,,535,ft,,Preliminary,,Actual,,,,,,,,,,,00004,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200244,Sample-Routine,Water,Surface Water,2022-07-27,10:57:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Rising stage,Routine sample,,,30,USGS parameter code 82398,"Single vertical, depth integrated",,US DH-95 plastic bottle,NWIS-124053054,,,Number of sampling points,,1,count,,Preliminary,,Actual,,,,,,,,,,,00063,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200244,Sample-Routine,Water,Surface Water,2022-07-27,10:57:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Rising stage,Routine sample,,,30,USGS parameter code 82398,"Single vertical, depth integrated",,US DH-95 plastic bottle,NWIS-124053055,,,"Transit Rate, sampler",,0.5,ft/sec,,Preliminary,Minimum,Actual,,,,,,,,,,,50014,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200244,Sample-Routine,Water,Surface Water,2022-07-27,10:57:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Rising stage,Routine sample,,,30,USGS parameter code 82398,"Single vertical, depth integrated",,US DH-95 plastic bottle,NWIS-124053056,,,"Transit Rate, sampler",,0.5,ft/sec,,Preliminary,,Actual,,,,,,,,,,,50015,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200244,Sample-Routine,Water,Surface Water,2022-07-27,10:57:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Rising stage,Routine sample,,,30,USGS parameter code 82398,"Single vertical, depth integrated",,US DH-95 plastic bottle,NWIS-124053057,,,"Transit Rate, sampler",,0.5,ft/sec,,Preliminary,Maximum,Actual,,,,,,,,,,,50016,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200244,Sample-Routine,Water,Surface Water,2022-07-27,10:57:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Rising stage,Routine sample,,,30,USGS parameter code 82398,"Single vertical, depth integrated",,US DH-95 plastic bottle,NWIS-124053059,,,Escherichia coli,,140,MPN/100 ml,,Preliminary,,Actual,,,,,,,,,,,50468,,,,,,,,,BAC14,USGS,"E coli, water, Colilert (24-28)",,Standard Methods,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200244,Sample-Routine,Water,Surface Water,2022-07-27,10:57:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Rising stage,Routine sample,,,30,USGS parameter code 82398,"Single vertical, depth integrated",,US DH-95 plastic bottle,NWIS-124053060,Present Above Quantification Limit,,Total Coliform,Total,,,,Preliminary,,Actual,,,,,,,,,,,50569,,,,,,,,,BAC47,USGS,"Tot coliform, Colilert (24-28hr)",,Standard Methods,U.S. Geological Survey-Water Resources Discipline,,,,Upper Reporting Limit,2400,MPN/100 ml,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02300077,Unknown,Water,Surface Water,2022-10-12,10:16:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125100763,,,Turbidity,Total,1.8,FNU,,Preliminary,,Actual,,,,,,,,,,,63680,,,,,,,,,TS213,USGS,"YSI EXO turbidity sensor, FNU",,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02300077,Unknown,Water,Surface Water,2022-10-12,10:16:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125100765,,,Depth,,2.00,ft,,Preliminary,,Actual,,,,,,,,,,,81903,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02300077,Unknown,Water,Surface Water,2022-10-12,10:16:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125100755,,,"Temperature, water",,14.9,deg C,,Preliminary,,Actual,,,,,,,,,,,00010,,,,,,,,,THM01,USGS,"Temperature, water, thermistor",,"USGS National Field Manual, Chapter A6.1",U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02300077,Unknown,Water,Surface Water,2022-10-12,10:16:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125100756,,,Barometric pressure,,734,mm/Hg,,Preliminary,,Actual,,,,,,,,,,,00025,,,,,,,,,BAROM,USGS,"Atmospheric pressure, barometer",,USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02300077,Unknown,Water,Surface Water,2022-10-12,10:16:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125100757,,,Specific conductance,Total,172,uS/cm @25C,,Preliminary,,Actual,,,25 deg C,,,,,,,,00095,,,,,,,,,SC001,USGS,Specific conductance sensor,,"USGS National Field Manual, Chapter A6.3",U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02300077,Unknown,Water,Surface Water,2022-10-12,10:16:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125100758,Detected Not Quantified,,"Acidity, (H+)",Total,,,,Preliminary,,Actual,,,,,,,,,,,00191,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,Lower Quantitation Limit,0.001,mg/l,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02300077,Unknown,Water,Surface Water,2022-10-12,10:16:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125100759,,,Oxygen,Dissolved,9.7,mg/l,,Preliminary,,Actual,,,,,,,,,,,00300,,,,,,,,,LUMIN,USGS,"Diss oxygen, luminescence sensor",,ASTM,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02300077,Unknown,Water,Surface Water,2022-10-12,10:16:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125100760,,,Oxygen,Dissolved,99,% saturatn,,Preliminary,,Actual,,,,,,,,,,,00301,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02300077,Unknown,Water,Surface Water,2022-10-12,10:16:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125100761,,,pH,Total,8.5,std units,,Preliminary,,Actual,,,,,,,,,,,00400,,,,,,,,,PROBE,USGS,"pH, field, electrometric",,"USGS National Field Manual, Chapter A6.4",U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200243,Sample-Routine,Water,Surface Water,2022-07-27,11:15:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Rising stage,Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 plastic bottle,NWIS-124053039,,,"Transit Rate, sampler",,0.5,ft/sec,,Preliminary,,Actual,,,,,,,,,,,50015,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200243,Sample-Routine,Water,Surface Water,2022-07-27,11:15:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Rising stage,Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 plastic bottle,NWIS-124053038,,,"Transit Rate, sampler",,0.5,ft/sec,,Preliminary,Minimum,Actual,,,,,,,,,,,50014,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200243,Sample-Routine,Water,Surface Water,2022-07-27,11:15:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Rising stage,Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 plastic bottle,NWIS-124053027,,,Stream width measure,,535,ft,,Preliminary,,Actual,,,,,,,,,,,00004,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200243,Sample-Routine,Water,Surface Water,2022-07-27,11:15:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Rising stage,Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 plastic bottle,NWIS-124053028,,,"Temperature, water",,25.9,deg C,,Preliminary,,Actual,,,,,,,,,,,00010,,,,,,,,,THM01,USGS,"Temperature, water, thermistor",,"USGS National Field Manual, Chapter A6.1",U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200243,Sample-Routine,Water,Surface Water,2022-07-27,11:15:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Rising stage,Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 plastic bottle,NWIS-124053029,,,"Temperature, air",,24.5,deg C,,Preliminary,,Actual,,,,,,,,,,,00020,,,,,,,,,THM05,USGS,"Temperature, air, liq-in-glass",,"USGS National Field Manual, Chapter A6.1",U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200243,Sample-Routine,Water,Surface Water,2022-07-27,11:15:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Rising stage,Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 plastic bottle,NWIS-124053030,,,Barometric pressure,,730,mm/Hg,,Preliminary,,Actual,,,,,,,,,,,00025,,,,,,,,,BAROM,USGS,"Atmospheric pressure, barometer",,USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200243,Sample-Routine,Water,Surface Water,2022-07-27,11:15:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Rising stage,Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 plastic bottle,NWIS-124053032,,,Number of sampling points,,10,count,,Preliminary,,Actual,,,,,,,,,,,00063,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200243,Sample-Routine,Water,Surface Water,2022-07-27,11:15:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Rising stage,Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 plastic bottle,NWIS-124053033,,,Specific conductance,Total,159,uS/cm @25C,,Preliminary,,Actual,,,25 deg C,,,,,,,,00095,,,,,,,,,SC001,USGS,Specific conductance sensor,,"USGS National Field Manual, Chapter A6.3",U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200243,Sample-Routine,Water,Surface Water,2022-07-27,11:15:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Rising stage,Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 plastic bottle,NWIS-124053034,,,"Acidity, (H+)",Total,0.00002,mg/l,,Preliminary,,Actual,,,,,,,,,,,00191,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200243,Sample-Routine,Water,Surface Water,2022-07-27,11:15:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Rising stage,Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 plastic bottle,NWIS-124053035,,,Oxygen,Dissolved,7.6,mg/l,,Preliminary,,Actual,,,,,,,,,,,00300,,,,,,,,,LUMIN,USGS,"Diss oxygen, luminescence sensor",,ASTM,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200243,Sample-Routine,Water,Surface Water,2022-07-27,11:15:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Rising stage,Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 plastic bottle,NWIS-124053036,,,Oxygen,Dissolved,97,% saturatn,,Preliminary,,Actual,,,,,,,,,,,00301,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200243,Sample-Routine,Water,Surface Water,2022-07-27,11:15:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Rising stage,Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 plastic bottle,NWIS-124053037,,,pH,Total,7.7,std units,,Preliminary,,Actual,,,,,,,,,,,00400,,,,,,,,,PROBE,USGS,"pH, field, electrometric",,"USGS National Field Manual, Chapter A6.4",U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200243,Sample-Routine,Water,Surface Water,2022-07-27,11:15:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Rising stage,Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 plastic bottle,NWIS-124053040,,,"Transit Rate, sampler",,0.5,ft/sec,,Preliminary,Maximum,Actual,,,,,,,,,,,50016,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200243,Sample-Routine,Water,Surface Water,2022-07-27,11:15:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Rising stage,Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 plastic bottle,NWIS-124053042,,,Escherichia coli,,290,MPN/100 ml,,Preliminary,,Actual,,,,,,,,,,,50468,,,,,,,,,BAC14,USGS,"E coli, water, Colilert (24-28)",,Standard Methods,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200243,Sample-Routine,Water,Surface Water,2022-07-27,11:15:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Rising stage,Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 plastic bottle,NWIS-124053043,Present Above Quantification Limit,,Total Coliform,Total,,,,Preliminary,,Actual,,,,,,,,,,,50569,,,,,,,,,BAC47,USGS,"Tot coliform, Colilert (24-28hr)",,Standard Methods,U.S. Geological Survey-Water Resources Discipline,,,,Upper Reporting Limit,2400,MPN/100 ml,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200243,Sample-Routine,Water,Surface Water,2022-07-27,11:15:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Rising stage,Routine sample,,,10,USGS parameter code 82398,Equal width increment (ewi),,US DH-95 plastic bottle,NWIS-124053044,,,Turbidity,Total,13,FNU,,Preliminary,,Actual,,,,,,,,,,,63680,,,,,,,,,TS213,USGS,"YSI EXO turbidity sensor, FNU",,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,nwiswv.01.02200168,Sample-Routine,Water,Surface Water,2022-04-14,11:46:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-03184905,,,,Falling stage,Routine sample,,,30,USGS parameter code 82398,"Single vertical, depth integrated",,US DH-95 plastic bottle,NWIS-123451460,,,Stream width measure,,555,ft,,Preliminary,,Actual,,,,,,,,,,,00004,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
