OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_BSBS_201105170001^02,Field Msr/Obs,Water,,2011-05-17,11:00:00,CDT,,,,,,,,,,,,MACA_WQ,"CUPN WQ Monitoring, MACA",,11NPSWRD_WQX-MACA_BSBS,Big Spring,"Hydrologic Observations: Water blue clear, slight flow from spring, good demarcation line.  Organization ActivityID=MACA_BSBS_201105170001",,,,37.2271681600,-86.0746576800,,,,,,STORET-971422230,,,Precipitation,,2.24,cm,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-17T19:03:44,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_BSBC_201109200001^02,Field Msr/Obs,Water,,2011-09-20,12:39:00,CDT,,,,,,,,,,,,MACA_WQ,"CUPN WQ Monitoring, MACA",,11NPSWRD_WQX-MACA_BSBC,Buffalo Creek Spring,Hydrologic Observations: Clear flow. Estimated Q = 1.5 CFS.  Organization ActivityID=MACA_BSBC_201109200001,,,,37.2027976100,-86.1939993000,,,,,,STORET-971420959,,,"Flow, stream stage (choice list)",,NORMAL,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-17T18:44:13,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_UCUC_201112200001^02,Field Msr/Obs,Water,,2011-12-20,10:25:00,CST,,,,,,,,,,,,MACA_WQ,"CUPN WQ Monitoring, MACA",,11NPSWRD_WQX-MACA_UCUC,Ugly Creek Spring,Hydrologic Observations: Nice demarcation line. Water is blue and clear. Slow flow.  Organization ActivityID=MACA_UCUC_201112200001,,,,37.2242690300,-86.0959473000,,,,,,STORET-971433851,,,Precipitation,,2.4,cm,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-17T22:22:11,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_BSBS_201111150001^05,Sample-Routine,Water,,2011-11-15,10:00:00,CST,,,,,,,,,,,,MACA_WQ,"CUPN WQ Monitoring, MACA",,11NPSWRD_WQX-MACA_BSBS,Big Spring,"Hydrologic Observations: water is clear, leaf litter, very light drizzle.  Organization ActivityID=MACA_BSBS_201111150001",,,,37.2271681600,-86.0746576800,CUPN_GRAB,11NPSWRD_WQX,Grab Sample,Simple non-integrated grab sample.,Miscellaneous (Other),STORET-971422339,,,Escherichia coli,Total,3,MPN/100mL,,Final,MPN,Actual,,24 Hours,,,,,,,,,,,,,,,,,,COLILERT/2000,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,,WATERS Laboratory,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-MACA_BSBS_201111150001%5E05/results/971422339/resdetectqntlmts,Lower Quantitation Limit,1,MPN/100mL,,2023-03-17T19:05:38,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_BSBS_201108160001^03,Field Msr/Obs,Water,,2011-08-16,11:00:00,CDT,,,,,,,,,,,,MACA_WQ,"CUPN WQ Monitoring, MACA",,11NPSWRD_WQX-MACA_BSBS,Big Spring,Hydrologic Observations: Very clear.  Organization ActivityID=MACA_BSBS_201108160001,,,,37.2271681600,-86.0746576800,NPS_INSITU,11NPSWRD_WQX,In Situ Measurement with Probe,Measurements/observations made on site with an unspecified probe.,Miscellaneous (Other),STORET-971422285,,,Dissolved oxygen (DO),,9.10,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,360.1,USEPA,Dissolved Oxygen Using an ISE,,https://www.nemi.gov/methods/method_summary/5252/,,,,,,,,,2023-03-17T19:04:39,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_ERES_201106210001^02,Field Msr/Obs,Water,,2011-06-21,13:50:00,CDT,,,,,,,,,,,,MACA_WQ,"CUPN WQ Monitoring, MACA",,11NPSWRD_WQX-MACA_ERES,Echo River Spring,Hydrologic Observations: Water a little murky; nice green/blue color.  Thundering. Flow approx. 1 ft/ 2 sec.  Organization ActivityID=MACA_ERES_201106210001,,,,37.1790541100,-86.1086827600,,,,,,STORET-971424744,,,Precipitation,,6.43,cm,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-17T19:43:52,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_PSPS_201107190001^03,Field Msr/Obs,Water,,2011-07-19,10:25:00,CDT,,,,,,,,,,,,MACA_WQ,"CUPN WQ Monitoring, MACA",,11NPSWRD_WQX-MACA_PSPS,Pike Spring,Hydrologic Observations: Water is clear; mist coming from cave.  Organization ActivityID=MACA_PSPS_201107190001,,,,37.2143397400,-86.0552705100,NPS_INSITU,11NPSWRD_WQX,In Situ Measurement with Probe,Measurements/observations made on site with an unspecified probe.,Miscellaneous (Other),STORET-971431644,,,"Temperature, water",,13.8,deg C,,Final,,Actual,,,,,,,,,,,,,,,,,,,,170.1,USEPA,Temperature,,https://www.nemi.gov/methods/method_summary/5216/,,,,,,,,,2023-03-17T21:47:37,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_NSTH_201109200001^03,Field Msr/Obs,Water,,2011-09-20,12:20:00,CDT,,,,,,,,,,,,MACA_WQ,"CUPN WQ Monitoring, MACA",,11NPSWRD_WQX-MACA_NSTH,Notch Spring,Hydrologic Observations: Clear flow. No surface flow at THTH. Estimated Q = 2 CFS.  Organization ActivityID=MACA_NSTH_201109200001,,,,37.1643055600,-86.1589694450,NPS_INSITU,11NPSWRD_WQX,In Situ Measurement with Probe,Measurements/observations made on site with an unspecified probe.,Miscellaneous (Other),STORET-971430286,,,pH,,7.20,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,150.1,USEPA,pH,,https://www.nemi.gov/methods/method_summary/4685/,,,,,,,,,2023-03-17T21:24:29,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_DFDF_201109200001^03,Field Msr/Obs,Water,,2011-09-20,13:25:00,CDT,,,,,,,,,,,,MACA_WQ,"CUPN WQ Monitoring, MACA",,11NPSWRD_WQX-MACA_DFDF,Doyle's Ford Spring,Hydrologic Observations: Water is clear.  Organization ActivityID=MACA_DFDF_201109200001,,,,37.2223684300,-86.0914121000,NPS_INSITU,11NPSWRD_WQX,In Situ Measurement with Probe,Measurements/observations made on site with an unspecified probe.,Miscellaneous (Other),STORET-971423531,,,"Temperature, water",,14.7,deg C,,Final,,Actual,,,,,,,,,,,,,,,,,,,,170.1,USEPA,Temperature,,https://www.nemi.gov/methods/method_summary/5216/,,,,,,,,,2023-03-17T19:24:21,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_PSPS_201106210001Q/1^04,Quality Control Sample-Field Replicate,Water,,2011-06-21,11:01:00,CDT,,,,,,,,,,,,MACA_WQ,"CUPN WQ Monitoring, MACA",,11NPSWRD_WQX-MACA_PSPS,Pike Spring,"Hydrologic Observations: No demarcation line. Mix of river water (temp), muddy.  This likely caused some variation of this QAQC sample.  Organization ActivityID=MACA_PSPS_201106210001Q/1",,,,37.2143397400,-86.0552705100,CUPN_GRAB,11NPSWRD_WQX,Grab Sample,Simple non-integrated grab sample.,Miscellaneous (Other),STORET-971431637,,,Turbidity,,36.5,NTU,,Final,,Actual,,,,,,,,,,,,,,,,,,,,180.1,USEPA,Turbidity by Nephelometry,,https://www.nemi.gov/methods/method_summary/5217/,WATERS Laboratory,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-MACA_PSPS_201106210001Q%2F1%5E04/results/971431637/resdetectqntlmts,Lower Quantitation Limit,0.0318,NTU,,2023-03-17T21:47:26,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_BSBC_201101180001^06,Sample-Routine,Water,,2011-01-18,12:57:00,CST,,,,,,,,,,,,MACA_WQ,"CUPN WQ Monitoring, MACA",,11NPSWRD_WQX-MACA_BSBC,Buffalo Creek Spring,"Hydrologic Observations: Double checked pH, and it was correct.  Organization ActivityID=MACA_BSBC_201101180001",,,,37.2027976100,-86.1939993000,CUPN_GRAB,11NPSWRD_WQX,Grab Sample,Simple non-integrated grab sample.,Miscellaneous (Other),STORET-971420859,,as NO3,Nitrate,Total,3.73,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,4500-NO3 D,APHA,4500 NO3 D ~ Nitrogen (Nitrate) in Water by Nitrate Electrode Method,,https://www.nemi.gov/methods/method_summary/9808/,CUPN,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-MACA_BSBC_201101180001%5E06/results/971420859/resdetectqntlmts,Lower Quantitation Limit,0.0636,mg/L,,2023-03-17T18:42:20,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_BSBC_201112200001^02,Field Msr/Obs,Water,,2011-12-20,11:50:00,CST,,,,,,,,,,,,MACA_WQ,"CUPN WQ Monitoring, MACA",,11NPSWRD_WQX-MACA_BSBC,Buffalo Creek Spring,"Hydrologic Observations: Clear blue water. No apparent flow.  Nice demarcation line at Green River, not flowing into Green River.  Organization ActivityID=MACA_BSBC_201112200001",,,,37.2027976100,-86.1939993000,,,,,,STORET-971420999,,,Precipitation,,2.4,cm,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-17T18:44:54,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_BSBC_201111150001^03,Field Msr/Obs,Water,,2011-11-15,13:00:00,CST,,,,,,,,,,,,MACA_WQ,"CUPN WQ Monitoring, MACA",,11NPSWRD_WQX-MACA_BSBC,Buffalo Creek Spring,Hydrologic Observations: Water is very clear.  Organization ActivityID=MACA_BSBC_201111150001,,,,37.2027976100,-86.1939993000,NPS_INSITU,11NPSWRD_WQX,In Situ Measurement with Probe,Measurements/observations made on site with an unspecified probe.,Miscellaneous (Other),STORET-971420988,,,Specific conductance,,145.4,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,9050A,USEPA,9050 A ~ Specific Conductance,,,,,,,,,,,2023-03-17T18:44:42,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_BSBS_201102150001^03,Field Msr/Obs,Water,,2011-02-15,10:00:00,CST,,,,,,,,,,,,MACA_WQ,"CUPN WQ Monitoring, MACA",,11NPSWRD_WQX-MACA_BSBS,Big Spring,Hydrologic Observations: Water is clear. Tree down 1/2 green river just down stream at BSBS.  Organization ActivityID=MACA_BSBS_201102150001,,,,37.2271681600,-86.0746576800,NPS_INSITU,11NPSWRD_WQX,In Situ Measurement with Probe,Measurements/observations made on site with an unspecified probe.,Miscellaneous (Other),STORET-971422195,,,"Temperature, water",,10.1,deg C,,Final,,Actual,,,,,,,,,,,,,,,,,,,,170.1,USEPA,Temperature,,https://www.nemi.gov/methods/method_summary/5216/,,,,,,,,,2023-03-17T19:03:05,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_OCTH_201108160001^05,Sample-Routine,Water,,2011-08-16,18:20:00,CDT,,,,,,,,,,,,MACA_WQ,"CUPN WQ Monitoring, MACA",,11NPSWRD_WQX-MACA_OCTH,Owl Cave,Hydrologic Observations: Clear water. D.O. probe did not calibrate correctly.  Organization ActivityID=MACA_OCTH_201108160001,,,,37.1493333300,-86.1537500000,CUPN_GRAB,11NPSWRD_WQX,Grab Sample,Simple non-integrated grab sample.,Miscellaneous (Other),STORET-971430548,,as NO3,Nitrate,Total,24.49,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,4500-NO3 D,APHA,4500 NO3 D ~ Nitrogen (Nitrate) in Water by Nitrate Electrode Method,,https://www.nemi.gov/methods/method_summary/9808/,CUPN,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-MACA_OCTH_201108160001%5E05/results/971430548/resdetectqntlmts,Lower Quantitation Limit,0.0636,mg/L,,2023-03-17T21:29:37,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_PSPS_201111150001^03,Field Msr/Obs,Water,,2011-11-15,09:45:00,CST,,,,,,,,,,,,MACA_WQ,"CUPN WQ Monitoring, MACA",,11NPSWRD_WQX-MACA_PSPS,Pike Spring,"Hydrologic Observations: Water is clear, no line of demarcation. Light rain and drizzle.  Organization ActivityID=MACA_PSPS_201111150001",,,,37.2143397400,-86.0552705100,NPS_INSITU,11NPSWRD_WQX,In Situ Measurement with Probe,Measurements/observations made on site with an unspecified probe.,Miscellaneous (Other),STORET-971431695,,,pH,,6.8,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,150.1,USEPA,pH,,https://www.nemi.gov/methods/method_summary/4685/,,,,,,,,,2023-03-17T21:48:31,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_DFDF_201106210001^04,Sample-Routine,Water,,2011-06-21,12:15:00,CDT,,,,,,,,,,,,MACA_WQ,"CUPN WQ Monitoring, MACA",,11NPSWRD_WQX-MACA_DFDF,Doyle's Ford Spring,"Hydrologic Observations: Murky but clear, nice line of demarcation.  Organization ActivityID=MACA_DFDF_201106210001",,,,37.2223684300,-86.0914121000,CUPN_GRAB,11NPSWRD_WQX,Grab Sample,Simple non-integrated grab sample.,Miscellaneous (Other),STORET-971423498,,,Turbidity,,17.48,NTU,,Final,,Actual,,,,,,,,,,,,,,,,,,,,180.1,USEPA,Turbidity by Nephelometry,,https://www.nemi.gov/methods/method_summary/5217/,WATERS Laboratory,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-MACA_DFDF_201106210001%5E04/results/971423498/resdetectqntlmts,Lower Quantitation Limit,0.0318,NTU,,2023-03-17T19:23:43,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_BSBC_201110180001^03,Field Msr/Obs,Water,,2011-10-18,14:50:00,CDT,,,,,,,,,,,,MACA_WQ,"CUPN WQ Monitoring, MACA",,11NPSWRD_WQX-MACA_BSBC,Buffalo Creek Spring,Hydrologic Observations: Slightly murky; lots of leaf litter.  Organization ActivityID=MACA_BSBC_201110180001,,,,37.2027976100,-86.1939993000,NPS_INSITU,11NPSWRD_WQX,In Situ Measurement with Probe,Measurements/observations made on site with an unspecified probe.,Miscellaneous (Other),STORET-971420978,,,Dissolved oxygen (DO),,9.35,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,360.1,USEPA,Dissolved Oxygen Using an ISE,,https://www.nemi.gov/methods/method_summary/5252/,,,,,,,,,2023-03-17T18:44:28,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_PSPS_201111150001^03,Field Msr/Obs,Water,,2011-11-15,09:45:00,CST,,,,,,,,,,,,MACA_WQ,"CUPN WQ Monitoring, MACA",,11NPSWRD_WQX-MACA_PSPS,Pike Spring,"Hydrologic Observations: Water is clear, no line of demarcation. Light rain and drizzle.  Organization ActivityID=MACA_PSPS_201111150001",,,,37.2143397400,-86.0552705100,NPS_INSITU,11NPSWRD_WQX,In Situ Measurement with Probe,Measurements/observations made on site with an unspecified probe.,Miscellaneous (Other),STORET-971431696,,,Dissolved oxygen saturation,,66.5,%,,Final,,Actual,,,,,,,,,,,,,,,,,,,,360.1,USEPA,Dissolved Oxygen Using an ISE,,https://www.nemi.gov/methods/method_summary/5252/,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-MACA_PSPS_201111150001%5E03/results/971431696/resdetectqntlmts,Upper Quantitation Limit,150,%,,2023-03-17T21:48:31,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_BSBS_201107190001^03,Field Msr/Obs,Water,,2011-07-19,11:00:00,CDT,,,,,,,,,,,,MACA_WQ,"CUPN WQ Monitoring, MACA",,11NPSWRD_WQX-MACA_BSBS,Big Spring,Hydrologic Observations: Water is clear.  Organization ActivityID=MACA_BSBS_201107190001,,,,37.2271681600,-86.0746576800,NPS_INSITU,11NPSWRD_WQX,In Situ Measurement with Probe,Measurements/observations made on site with an unspecified probe.,Miscellaneous (Other),STORET-971422257,,,pH,,7.43,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,150.1,USEPA,pH,,https://www.nemi.gov/methods/method_summary/4685/,,,,,,,,,2023-03-17T19:04:13,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_BSBC_201109200001^03,Field Msr/Obs,Water,,2011-09-20,12:39:00,CDT,,,,,,,,,,,,MACA_WQ,"CUPN WQ Monitoring, MACA",,11NPSWRD_WQX-MACA_BSBC,Buffalo Creek Spring,Hydrologic Observations: Clear flow. Estimated Q = 1.5 CFS.  Organization ActivityID=MACA_BSBC_201109200001,,,,37.2027976100,-86.1939993000,NPS_INSITU,11NPSWRD_WQX,In Situ Measurement with Probe,Measurements/observations made on site with an unspecified probe.,Miscellaneous (Other),STORET-971420961,,,"Temperature, water",,15.8,deg C,,Final,,Actual,,,,,,,,,,,,,,,,,,,,170.1,USEPA,Temperature,,https://www.nemi.gov/methods/method_summary/5216/,,,,,,,,,2023-03-17T18:44:15,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_BSBC_201108160001^02,Field Msr/Obs,Water,,2011-08-16,15:30:00,CDT,,,,,,,,,,,,MACA_WQ,"CUPN WQ Monitoring, MACA",,11NPSWRD_WQX-MACA_BSBC,Buffalo Creek Spring,Hydrologic Observations: Clear water. Sandy bottom.  Organization ActivityID=MACA_BSBC_201108160001,,,,37.2027976100,-86.1939993000,,,,,,STORET-971420946,,,"Flow, stream stage (choice list)",,NORMAL,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-17T18:43:59,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_BSBC_201101180001^04,Sample-Routine,Water,,2011-01-18,12:57:00,CST,,,,,,,,,,,,MACA_WQ,"CUPN WQ Monitoring, MACA",,11NPSWRD_WQX-MACA_BSBC,Buffalo Creek Spring,"Hydrologic Observations: Double checked pH, and it was correct.  Organization ActivityID=MACA_BSBC_201101180001",,,,37.2027976100,-86.1939993000,CUPN_GRAB,11NPSWRD_WQX,Grab Sample,Simple non-integrated grab sample.,Miscellaneous (Other),STORET-971420857,,,Turbidity,,2.33,NTU,,Final,,Actual,,,,,,,,,,,,,,,,,,,,180.1,USEPA,Turbidity by Nephelometry,,https://www.nemi.gov/methods/method_summary/5217/,WATERS Laboratory,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-MACA_BSBC_201101180001%5E04/results/971420857/resdetectqntlmts,Lower Quantitation Limit,0.0318,NTU,,2023-03-17T18:42:16,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_DFDF_201110180001^02,Field Msr/Obs,Water,,2011-10-18,11:00:00,CDT,,,,,,,,,,,,MACA_WQ,"CUPN WQ Monitoring, MACA",,11NPSWRD_WQX-MACA_DFDF,Doyle's Ford Spring,Hydrologic Observations: Water is clear. Flow was taken twice; every foot and every half foot.  Organization ActivityID=MACA_DFDF_201110180001,,,,37.2223684300,-86.0914121000,,,,,,STORET-971423542,,,"Flow, stream stage (choice list)",,NORMAL,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-17T19:24:33,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_BSBS_201104190001^02,Field Msr/Obs,Water,,2011-04-19,10:05:00,CDT,,,,,,,,,,,,MACA_WQ,"CUPN WQ Monitoring, MACA",,11NPSWRD_WQX-MACA_BSBS,Big Spring,Hydrologic Observations: Distinct transition line. Slight flow out. Fairly clear. Two trees overhanging river downstream.  Organization ActivityID=MACA_BSBS_201104190001,,,,37.2271681600,-86.0746576800,,,,,,STORET-971422217,,,"Flow, stream stage (choice list)",,NORMAL,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-17T19:03:31,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_BSBC_201102150001^04,Sample-Routine,Water,,2011-02-15,12:45:00,CST,,,,,,,,,,,,MACA_WQ,"CUPN WQ Monitoring, MACA",,11NPSWRD_WQX-MACA_BSBC,Buffalo Creek Spring,Hydrologic Observations: Water is clear. Good stream/river boundary.  Organization ActivityID=MACA_BSBC_201102150001,,,,37.2027976100,-86.1939993000,CUPN_GRAB,11NPSWRD_WQX,Grab Sample,Simple non-integrated grab sample.,Miscellaneous (Other),STORET-971420869,,,Turbidity,,5.41,NTU,,Final,,Actual,,,,,,,,,,,,,,,,,,,,180.1,USEPA,Turbidity by Nephelometry,,https://www.nemi.gov/methods/method_summary/5217/,WATERS Laboratory,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-MACA_BSBC_201102150001%5E04/results/971420869/resdetectqntlmts,Lower Quantitation Limit,0.0318,NTU,,2023-03-17T18:42:29,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_BSBS_201104190001^05,Sample-Routine,Water,,2011-04-19,10:05:00,CDT,,,,,,,,,,,,MACA_WQ,"CUPN WQ Monitoring, MACA",,11NPSWRD_WQX-MACA_BSBS,Big Spring,Hydrologic Observations: Distinct transition line. Slight flow out. Fairly clear. Two trees overhanging river downstream.  Organization ActivityID=MACA_BSBS_201104190001,,,,37.2271681600,-86.0746576800,CUPN_GRAB,11NPSWRD_WQX,Grab Sample,Simple non-integrated grab sample.,Miscellaneous (Other),STORET-971422225,,,Escherichia coli,Total,31.3,MPN/100mL,,Final,,Actual,,24 Hours,,,,,,,,,,,,,,,,,,COLILERT/2000,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,,WATERS Laboratory,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-MACA_BSBS_201104190001%5E05/results/971422225/resdetectqntlmts,Lower Quantitation Limit,1,MPN/100mL,,2023-03-17T19:03:36,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_BSBC_201101180001^02,Field Msr/Obs,Water,,2011-01-18,12:57:00,CST,,,,,,,,,,,,MACA_WQ,"CUPN WQ Monitoring, MACA",,11NPSWRD_WQX-MACA_BSBC,Buffalo Creek Spring,"Hydrologic Observations: Double checked pH, and it was correct.  Organization ActivityID=MACA_BSBC_201101180001",,,,37.2027976100,-86.1939993000,,,,,,STORET-971420851,,,Precipitation,,1,cm,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-17T18:42:12,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_ERES_201102150001^03,Field Msr/Obs,Water,,2011-02-15,11:40:00,CST,,,,,,,,,,,,MACA_WQ,"CUPN WQ Monitoring, MACA",,11NPSWRD_WQX-MACA_ERES,Echo River Spring,Hydrologic Observations: Water is murky/clear blue. Sample taken 50' from river (log in way).  Organization ActivityID=MACA_ERES_201102150001,,,,37.1790541100,-86.1086827600,NPS_INSITU,11NPSWRD_WQX,In Situ Measurement with Probe,Measurements/observations made on site with an unspecified probe.,Miscellaneous (Other),STORET-971424688,,,Specific conductance,,333,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,9050A,USEPA,9050 A ~ Specific Conductance,,,,,,,,,,,2023-03-17T19:42:41,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_DFDF_201105170001^03,Field Msr/Obs,Water,,2011-05-17,11:25:00,CDT,,,,,,,,,,,,MACA_WQ,"CUPN WQ Monitoring, MACA",,11NPSWRD_WQX-MACA_DFDF,Doyle's Ford Spring,"Hydrologic Observations: Water a little murky, approx. 3 feet visibility.  Good demarcation line. Very slight flow.  Organization ActivityID=MACA_DFDF_201105170001",,,,37.2223684300,-86.0914121000,NPS_INSITU,11NPSWRD_WQX,In Situ Measurement with Probe,Measurements/observations made on site with an unspecified probe.,Miscellaneous (Other),STORET-971423483,,,Dissolved oxygen saturation,,86.1,%,,Final,,Actual,,,,,,,,,,,,,,,,,,,,360.1,USEPA,Dissolved Oxygen Using an ISE,,https://www.nemi.gov/methods/method_summary/5252/,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-MACA_DFDF_201105170001%5E03/results/971423483/resdetectqntlmts,Upper Quantitation Limit,150,%,,2023-03-17T19:23:27,STORET
